¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(335.08, 7.48, 353.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24504
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735484
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297354
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95068
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7198
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62303
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69582
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9952
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50467
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2142
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13329
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53869
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.45901
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085799
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362277
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657226
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99115
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.372948
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776326
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229904
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739603
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300543
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957567
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72706
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63254
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70689
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.00473
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50954
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21372
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1327
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53794
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52298
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08993
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365608
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66089
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996615
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375792
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779505
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233603
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743503
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303558
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.964461
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73399
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64001
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71591
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01369
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.514
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21321
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13207
é(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53714
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.55377
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.093913
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368826
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664432
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001838
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378482
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782507
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236893
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747181
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.308686
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971048
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7406
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64709
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72355
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02206
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51806
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21267
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13141
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5363
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58488
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09775
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371934
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66785
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006817
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381014
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785337
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239945
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750636
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.313699
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977325
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74688
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65378
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73073
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02949
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52171
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21211
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1307
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53541
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.61631
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.10144
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37493
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671146
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011549
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383389
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788008
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.242802
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753868
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.31846
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.983292
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75282
ç(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66007
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73742
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03476
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52569
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21152
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12997
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53448
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.63024
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104979
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37781
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674316
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016031
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385604
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.790563
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245455
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756768
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.322973
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.98894
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75843
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66596
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74363
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.03954
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53086
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2109
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1292
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5335
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.63035
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108369
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380578
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677361
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020263
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387659
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792936
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24791
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75865
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327234
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.994274
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7637
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67145
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74936
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04383
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53553
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21025
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1284
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53249
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111608
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38323
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680279
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024242
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.389555
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795123
í(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250168
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760376
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331244
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999294
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76922
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67653
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75461
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04763
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53971
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20957
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12757
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53143
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114693
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385763
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683067
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.027164
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391292
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797122
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.25222
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761943
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334998
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00366
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77454
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68122
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75937
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05094
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5434
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20887
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1267
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53032
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117132
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388181
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68573
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028582
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392868
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798932
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254073
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763353
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338495
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00731
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77947
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68549
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76434
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05376
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54659
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20814
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12579
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52917
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119231
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390483
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688262
é(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029853
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394279
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800556
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255719
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764606
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341736
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01067
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.784
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68957
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76907
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0561
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54928
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20738
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12485
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52798
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121222
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392662
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690662
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030979
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395531
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801992
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257167
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765698
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344717
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01372
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78814
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69376
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77324
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.058
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55146
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2066
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12388
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52674
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123103
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394726
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692931
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031959
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396619
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803236
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258406
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766631
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34744
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01648
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79187
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.69748
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77683
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0594
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55315
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20578
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12288
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52547
ï(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124876
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.396669
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695071
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032792
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397544
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804293
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259444
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.767621
(335.21, 7.49, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349902
