¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(399.02, 14.73, 310.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677306
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.633273
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138205
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321952
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520447
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727563
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961801
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217278
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495703
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281226
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636134
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035099
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491028
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984414
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538449
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.886829
É(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.613314
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.879176
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.86062
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.742348
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.716477
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.692451
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.524329
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.515784
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.508721
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.503133
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.499014
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.496361
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49517
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.49544
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142852
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326964
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525865
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734177
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968997
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225136
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505572
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289094
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644823
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049064
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506686
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001493
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557728
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.01872
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.709888
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.723332
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.740449
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.869586
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.84717
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.466215
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.487837
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.387624
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.376788
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.371332
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.367319
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.364744
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.363607
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.363905
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147599
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332083
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531398
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743139
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976332
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233148
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514355
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297169
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653785
Ğ(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063239
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522556
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018923
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.577434
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21187
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.810412
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.782683
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.140477
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.97162
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.948835
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.572982
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.579984
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.477387
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.37895
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.284472
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.241554
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.239053
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.237967
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.43664
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152444
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337307
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537048
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753484
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983804
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241309
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523305
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305477
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665279
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077661
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538708
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036702
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597546
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23478
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.915059
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.886886
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.248806
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.077833
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.054663
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.684077
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.67604
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.570926
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.470091
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.373323
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.280433
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.191238
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.184722
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.526863
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157387
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.342637
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542812
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759737
Å(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991411
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24962
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.988935
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313994
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678429
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092337
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555147
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054876
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61811
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25818
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.024027
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.995387
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84077
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44333
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.164847
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96684
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.776197
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.668429
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.565062
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.46588
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.370686
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.279287
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.270426
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.620951
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.162426
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.348073
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54869
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766113
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999154
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258081
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9969
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322723
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691811
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107215
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571827
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073392
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639072
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28209
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04014
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.108388
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96241
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50973
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23879
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99558
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.880661
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.770089
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.664051
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.562322
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.464694
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.370974
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.359718
°(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.719089
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.167562
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353612
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554683
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772615
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009039
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26669
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005013
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331641
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705376
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122361
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588811
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09229
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660414
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30648
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06072
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 9.226107
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08611
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49331
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16653
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90861
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.876119
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.767257
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.662837
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.562647
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.466475
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.452769
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.821482
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172796
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359258
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.560789
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77924
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016778
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715061
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013342
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342893
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719127
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.137723
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605949
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111524
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682244
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33134
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08178
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93937
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08297
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42387
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09041
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82472
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.76764
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.664736
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.565976
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.549764
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178124
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365006
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567007
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785987
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024123
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72284
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021824
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355525
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733136
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153307
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623386
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13116
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704441
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35671
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10337
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96446
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0453
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32812
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01694
(398.81, 14.76, 310.11) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.650899
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183548
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370857
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573339
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792858
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031603
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730778
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030555
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368309
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747317
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16915
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641154
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151141
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727089
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37541
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12546
