¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(367.71, 7.18, 350.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04609
Å(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.835228
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.846214
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.821072
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.797606
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.706518
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.587927
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.330999
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81515
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84228
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.47419
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.753303
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.908633
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.43363
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.408128
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.400497
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.394709
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.390757
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.388638
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.38835
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.389894
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.393268
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513312
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777903
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066389
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382028
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728712
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111281
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.809118
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.805172
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.810434
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.785403
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.762044
(367.29, 7.14, 350.53) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.687117
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74238
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70541
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8248
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8585
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61731
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.45126
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.44051
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42757
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41669
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.395032
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.389246
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.385298
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.38318
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.382891
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.384433
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.387804
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512993
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777581
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066039
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381613
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728278
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110755
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518946
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796348
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094228
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414911
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761004
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13557
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75029
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7148
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8344
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87747
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6284
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.4515
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.43648
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42354
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41266
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.391403
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.385619
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.381671
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379554
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379266
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.380806
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.384176
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512672
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777224
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065621
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381159
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727788
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110249
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51504
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792144
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089736
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410107
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755828
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12996
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75803
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72402
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84393
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89964
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63721
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.4495
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.43448
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.42155
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.41067
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.91728
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.383823
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379875
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.377759
®(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.37747
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379009
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.38238
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512292
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77683
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065219
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380729
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7273
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109673
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511725
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788618
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085954
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405986
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751406
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12599
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76561
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73303
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84902
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92525
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.79274
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.548957
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.535598
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.524128
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.00154
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.03004
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.383857
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.37991
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.377792
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.377503
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379044
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.382414
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511939
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776429
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064752
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380236
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726759
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109117
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509027
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785708
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082848
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402668
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747826
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12605
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.753387
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.721991
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.696937
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.678153
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.665599
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.550853
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.53749
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.526019
Â(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.08303
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 11.14495
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.385719
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.38177
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379653
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.379365
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.380905
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.384276
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511558
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776021
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064306
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379708
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726223
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108493
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506942
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783471
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080415
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400089
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.745026
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.783465
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.745532
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.714165
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.686871
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.668107
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.658553
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.554609
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.541241
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.529767
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.16569
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.385464
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.383346
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.383058
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.384599
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.387971
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511149
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77558
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063824
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379206
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725632
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107832
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505445
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781875
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078714
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398247
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744752
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.784398
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.745193
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.708767
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.682684
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.664804
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.653595
½(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.560233
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.546859
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.535377
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.24953
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.390989
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.388871
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.388582
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.390125
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.3935
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510712
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775132
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063335
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378671
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725047
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107191
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504529
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78089
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077688
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397143
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747151
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.787677
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.748051
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.713474
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.684035
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.667266
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.658058
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.567729
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.554345
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.542853
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 10.33455
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.396235
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.395947
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.397493
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.400869
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510303
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774651
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062838
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378074
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724409
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106483
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504228
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780605
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07736
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396745
(367.29, 7.14, 350.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750297
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.8014
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.761696
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.725189
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.69835
(367.29, 7.14, 350.53) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.680507
