¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(338.63, 7.51, 336.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29063
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58574
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34562
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28489
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863512
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13312
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41023
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721462
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061648
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.07835
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332359
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.738084
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181344
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623893
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10377
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66127
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14566
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71873
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57252
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47794
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54463
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71154
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52066
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39192
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19934
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852997
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12356
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403306
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713934
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757378
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947182
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319291
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723662
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177924
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620124
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09836
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65198
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15617
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71196
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55665
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43978
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55512
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7238
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33887
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44096
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11713
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842388
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114122
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396456
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479096
‡(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597336
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933444
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306416
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709455
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174852
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616738
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09681
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64314
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16763
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70601
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50361
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40224
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57502
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73715
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09576
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49275
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03824
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830949
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10557
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244565
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.315436
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577013
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91985
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.293735
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69546
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159166
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613739
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09575
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63475
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18004
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70089
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45131
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36826
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57811
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7516
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85596
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53489
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94859
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815722
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959198
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041138
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252762
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564752
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906401
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.281244
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.681682
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136915
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.611123
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09517
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62681
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1934
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6966
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39973
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37502
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53485
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2902
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61944
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48753
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8412
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628115
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712149
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938176
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241865
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552622
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.893097
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268504
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66812
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114739
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.608892
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09509
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61931
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20773
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70955
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34887
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38275
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49235
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26301
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3863
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44352
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73733
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385054
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.619791
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922017
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231205
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540625
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87994
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253735
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654775
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094862
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607046
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09468
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61266
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22302
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72629
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33173
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33991
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4506
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23793
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15644
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40277
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63692
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324442
Š(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605051
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905824
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220449
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52876
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866931
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23912
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.641645
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.080316
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.605583
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09306
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61365
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22375
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74408
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32971
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28168
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4096
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15876
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92992
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37084
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54001
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99034
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309929
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590278
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.889602
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.209808
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517028
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85407
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224666
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628736
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066014
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.604506
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09187
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61518
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21683
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76295
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3286
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22434
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36935
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05589
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70674
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34487
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44641
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.85454
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295358
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575481
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873354
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199286
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505435
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841363
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210449
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616046
‹(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.051956
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584605
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0911
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61726
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21042
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78289
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34154
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16788
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32985
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95599
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48692
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32206
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39853
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69933
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280733
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560612
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857085
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.182702
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493978
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828806
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.19663
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603576
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038146
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560016
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09076
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61988
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2045
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80391
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36466
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11229
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.30492
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85897
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27039
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30242
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5202
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53716
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.266057
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544553
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840798
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164864
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482659
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816404
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.182982
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.590067
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024581
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.535546
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09084
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62304
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19953
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82603
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38898
œ(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05757
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2397
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76472
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49748
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28592
(338.63, 7.54, 336.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62107
