¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(443.57, 14.02, 269.40) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 13.64671
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.36404
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.42939
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.5645
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.76575
(443.95, 14.16, 267.94) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 14.13238
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.67735
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.4318
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.12272
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102105
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500773
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941461
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416426
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94674
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38937
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84471
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.64853
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.52057
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.44071
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.38977
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.38129
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.38853
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.43852
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.50498
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.63859
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.83766
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.32983
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.93171
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.34354
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.43522
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 17.22106
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.63941
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.20493
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.19053
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102095
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500762
ÿ(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94252
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421464
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952349
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39762
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85375
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.74293
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.61303
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.52538
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.47387
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.46106
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.46863
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.51592
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.58356
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.71551
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.91213
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.39464
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.22813
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.56095
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.63268
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.43684
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.91931
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.24564
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101771
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500399
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942121
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426133
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957604
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40618
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8631
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.84958
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.70953
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.61358
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.56147
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.54405
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.55196
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.59635
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.66522
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.79534
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.98925
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.46111
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.56446
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.84874
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.90383
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.72415
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.30708
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.31235
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101152
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499707
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941355
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430464
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962445
ş(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41499
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87275
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.96763
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.81023
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.70543
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.65271
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.63035
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.63862
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.67991
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.75006
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.87817
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.06908
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.52927
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.3859
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.37925
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.3756
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.37495
(443.95, 14.16, 267.94) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.3773
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.30158
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100212
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498672
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940199
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432058
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966922
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42406
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88268
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.09127
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.9153
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.80107
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.7477
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.72009
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.72874
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.76669
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.83819
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.96409
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.15171
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.59916
(443.95, 14.16, 267.94) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.36585
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.05622
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.05187
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.05438
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.49111
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098964
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497315
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938683
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430349
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970976
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43341
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89291
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.22075
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.02491
 (443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.90065
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.84659
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.81337
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.82243
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.8568
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.92972
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.05322
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.23722
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.67081
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.89032
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.76502
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.14079
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097418
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495602
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936779
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428243
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974656
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44305
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90346
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.35637
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.13927
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.00431
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.94954
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.91034
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.91982
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.95036
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.02476
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.14564
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.32569
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.74426
(443.95, 14.16, 267.94) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 18.12387
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.69739
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.80972
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.62943
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.11386
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.22553
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095569
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493546
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9345
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425695
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97607
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45296
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91793
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43389
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.25857
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.12044
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.05669
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.01112
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.02105
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.04748
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.12344
 (443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.24148
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.41722
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.81955
(443.95, 14.16, 267.94) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.5929
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.06319
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 18.14871
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.98134
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.51003
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.31437
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093425
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491158
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931851
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422725
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972753
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47127
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94295
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46144
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.38303
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.24225
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.16823
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.11587
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.12627
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.14831
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.22589
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.34084
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.51191
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.89671
(443.95, 14.16, 267.94) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 17.09399
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.46816
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.53598
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 17.38034
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.9487
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.40739
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090959
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488454
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928833
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419404
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973819
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49443
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96833
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48938
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.51288
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.36932
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.28432
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.22996
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.23563
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.25297
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.33226
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.44387
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.61674
(443.95, 14.16, 267.94) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 15.85849
ó(443.95, 14.16, 267.94) (435.73, 8.60, 235.04) (2.32, 1.85, 2.92) Tools 16.62443
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.90812
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.96655
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.82162
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.49853
(443.95, 14.16, 267.94) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 16.50472
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088206
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485392
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925796
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42028
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974819
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50821
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99407
(443.95, 14.16, 267.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51773
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.65714
(443.95, 14.16, 267.94) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 11.50188
