¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93088
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604604
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76202
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927162
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100386
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282331
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751826
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374009
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.509139
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648029
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795195
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951449
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1199
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300625
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493673
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699617
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80477
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914634
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029505
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149665
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27546
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407231
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545348
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690279
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842403
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012456
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142689
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278782
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42117
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570243
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726407
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890132
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061909
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242308
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531087
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365191
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505182
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643823
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79079
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946802
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115704
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29615
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488861
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695093
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815586
†(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925862
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04112
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161719
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287966
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420241
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558887
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704333
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85708
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007642
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11688
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248482
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389771
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537725
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692652
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855108
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025522
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204494
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392542
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.356624
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501632
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640068
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786801
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942878
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111912
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29213
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484583
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690528
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827401
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938101
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053796
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174885
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301649
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434428
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573632
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719689
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873074
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012819
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129082
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240642
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360123
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506988
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660831
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822021
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991217
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168773
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355366
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348306
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498435
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.636709
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783254
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939758
‡(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108629
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28863
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480851
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686551
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840197
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951316
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067552
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189129
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316437
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449826
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589616
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736327
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884635
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019351
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142741
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254708
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371438
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493218
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630776
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790909
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958824
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135134
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32035
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340231
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495617
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.633731
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780105
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937095
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105772
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285593
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47761
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683081
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853979
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965595
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082329
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204514
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332363
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466377
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606874
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754296
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892266
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027257
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157896
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270305
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387506
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509734
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637308
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770504
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928459
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.103529
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287474
ƒ(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332395
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492365
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631148
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777381
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934837
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103394
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283072
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474924
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680207
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86877
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980934
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098244
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220967
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349465
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484147
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625367
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771848
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901222
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036555
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174611
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287482
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405178
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52796
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656105
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789863
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929588
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07569
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256704
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324793
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484283
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628968
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775105
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933033
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101454
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281013
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472725
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677863
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884552
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.997274
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115199
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238582
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36777
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503158
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64513
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78185
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911534
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047237
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189285
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306211
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424479
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54781
‡(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67658
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810997
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951451
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098209
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251737
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.317489
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476476
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.627193
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773428
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931644
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.099987
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279426
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471066
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676073
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895916
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014722
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13326
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257326
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387258
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523396
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666218
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793097
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923172
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059313
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201833
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326556
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445395
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569398
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698806
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83393
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975105
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122644
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276989
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310371
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.468903
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.625819
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772542
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930668
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098956
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278338
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469893
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674866
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894607
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033205
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152462
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277254
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407945
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544915
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680791
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805647
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936212
‚(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072791
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21582
(336.17, 7.25, 329.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348496
