¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(326.35, 6.99, 331.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26992
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93461
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52764
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06277
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277442
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506392
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754039
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022279
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280584
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.56015
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863878
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.20463
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577998
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.930287
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320403
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.778405
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27955
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82224
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41407
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06333
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90635
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26415
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16513
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76645
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28339
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81535
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058276
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272577
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.501142
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748357
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018723
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276747
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.555995
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857992
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198201
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570949
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917202
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30611
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.771887
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26534
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82457
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42485
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04808
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93624
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29535
„(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32506
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95519
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50266
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11202
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.05401
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267858
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496047
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.742843
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015467
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.273233
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552191
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852458
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.192159
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564321
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.904764
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.292524
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766088
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25156
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82778
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43674
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04113
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96754
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32542
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48954
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.14576
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72841
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40032
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049875
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263282
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491109
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737499
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012507
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270039
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548734
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847276
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186497
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558115
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.892965
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279638
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761006
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23955
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83189
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4427
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05557
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00023
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35434
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64047
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87322
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93217
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44566
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045842
ÿ(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258853
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486329
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.732324
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009848
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267167
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545626
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843411
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18122
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55233
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.881805
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267455
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.756642
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23473
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83688
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44568
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07125
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03434
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38208
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78901
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99812
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10386
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49464
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.041909
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254568
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481705
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72732
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007485
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264619
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542867
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840013
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.176327
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546965
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871282
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255964
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.752993
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23071
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84278
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44956
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08817
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06989
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45708
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94039
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12003
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28018
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53651
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038077
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250426
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477236
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722485
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00542
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.262389
„(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540455
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837032
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171814
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542018
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861392
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245168
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750059
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22747
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84956
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45432
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10635
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10689
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53565
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09465
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19913
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46132
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49653
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034347
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.246432
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472926
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717822
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.002683
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260481
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538391
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834472
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167685
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537491
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852133
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235061
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747839
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22502
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85724
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45998
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12579
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14535
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61649
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2914
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30978
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6474
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46025
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030718
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242583
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468773
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713328
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999294
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.258896
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536674
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832329
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163937
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533382
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.843504
ƒ(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225642
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731928
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22336
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86583
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46654
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14651
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18529
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69965
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36866
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44276
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83854
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42766
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.027193
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23888
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464778
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709006
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995961
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257632
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.535305
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830606
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160569
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529691
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.838873
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216909
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711722
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22249
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87481
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47399
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1685
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18856
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78517
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44905
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58008
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0191
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39866
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023771
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235324
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460942
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704856
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992679
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256686
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534284
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829301
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157584
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526418
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.837351
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.208859
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691875
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2224
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.863
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48235
‰(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19178
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17381
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85448
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53262
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72192
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18382
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38113
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020449
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231913
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457263
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700877
(325.87, 6.94, 332.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.989453
