¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(336.49, 7.22, 384.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523817
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051558
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336676
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647367
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987173
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285597
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57438
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885797
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222517
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587753
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01673
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18639
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73387
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39849
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59564
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56776
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54339
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.52251
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.50508
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.49109
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48052
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47338
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.46964
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.46931
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47239
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.47888
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.48878
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573204
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817826
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082754
‘(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370577
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684397
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027744
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300578
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590425
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903105
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241232
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608027
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00714
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24323
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74984
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40873
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.70202
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.67061
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.64274
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.61839
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.59752
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.58014
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.56621
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55571
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54865
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54502
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54481
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.54802
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.55465
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600133
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84692
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114318
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40494
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721896
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0456
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316066
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607102
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921055
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260664
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62909
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991596
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26114
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76531
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41856
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37847
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84011
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613987
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876342
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146228
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439692
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759848
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060588
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332162
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.624393
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93972
…(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280829
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607517
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955273
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30488
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78027
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42801
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39018
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85501
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620076
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906087
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178553
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474852
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798284
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076097
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348824
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642336
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956736
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25457
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57485
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920118
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39789
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79479
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43706
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4014
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86933
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626073
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918319
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211192
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510452
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837213
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092194
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366098
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653349
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929232
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225164
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543261
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47904
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4095
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80875
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44572
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41216
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88301
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631982
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92478
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244228
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546419
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852695
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108829
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372242
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628469
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902659
‡(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196671
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512727
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49015
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42065
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82224
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45399
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42241
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89607
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637791
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931108
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253066
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582864
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868742
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111141
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349706
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604412
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876965
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169196
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483221
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57071
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43138
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8352
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46184
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43216
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90849
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643476
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937358
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259935
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615513
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868051
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090649
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327887
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581176
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852145
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142614
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454726
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64972
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44171
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84761
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46934
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44145
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92027
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649069
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943468
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266688
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613273
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848961
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070871
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306837
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558762
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8282
„(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116994
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427238
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72528
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45155
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85954
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47637
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4502
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93145
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654544
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949488
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273274
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599058
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822398
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050373
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286522
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537143
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805107
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092293
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400715
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71784
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46101
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87092
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48306
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45845
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94198
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659898
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95536
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261005
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584094
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796565
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022898
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264421
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516309
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782876
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068496
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375229
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7065
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46999
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87969
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48928
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4662
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95183
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665169
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95313
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248106
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560391
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771422
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99615
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235963
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492271
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761482
ƒ(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045647
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350705
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69121
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47855
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88448
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49512
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47344
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96105
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670301
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941328
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235249
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537394
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74698
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.970182
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208302
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462753
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735272
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023663
(336.12, 7.25, 383.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327161
