¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‡ (391.37, 13.71, 251.39) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 5.437017
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52689
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73896
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407633
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606829
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815159
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044427
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293793
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565954
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863009
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195045
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093754
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533744
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026135
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580853
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21033
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93054
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7807
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82223
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00442
ã(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0827
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45162
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80211
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393496
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590356
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797525
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02529
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272958
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54319
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83792
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167374
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531723
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493652
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981169
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53004
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15246
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86411
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69541
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71978
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89579
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02268
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38013
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86748
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379505
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.573741
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7801
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006387
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252383
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520715
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813147
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140059
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501465
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4541
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936832
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.480004
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09552
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79883
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61158
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6193
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78061
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96411
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3104
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93509
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.365663
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55734
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762886
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.987716
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232067
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498529
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788687
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113105
÷(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471613
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415121
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89316
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430711
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03951
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73457
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53544
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52076
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66299
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90693
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24239
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00499
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94945
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351969
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541156
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745882
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969278
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21201
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476634
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764545
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086505
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442169
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834599
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850111
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382164
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984387
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67145
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46242
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42409
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54776
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8512
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17616
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97276
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87312
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338425
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525187
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729089
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951075
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192213
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454633
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.740718
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060263
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413131
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80104
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807703
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33441
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93015
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60936
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39066
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3293
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43493
é(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76153
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11158
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86712
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7991
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324701
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509433
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712507
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933105
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172675
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432336
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.717204
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034377
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384499
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767973
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.198557
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287383
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87682
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54834
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32022
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23637
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32444
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62802
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04867
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76349
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72743
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.310257
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493893
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.696138
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915369
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153398
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410367
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694004
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008845
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356268
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.735396
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162166
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241096
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824329
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48834
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25102
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14525
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21625
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49751
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98742
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66182
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65798
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296011
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47865
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679981
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897867
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134379
Ş(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388724
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671118
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.983667
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328442
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703305
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126335
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599121
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772728
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42941
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18306
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05588
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11029
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36994
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90074
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56215
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60459
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67296
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.281962
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463884
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664035
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.880598
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115619
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367406
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648546
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958844
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.299728
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671698
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091062
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558071
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721984
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3715
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11634
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96825
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00653
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24516
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74791
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48335
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56212
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7254
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.268112
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.449312
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.648304
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863564
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097121
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346413
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626286
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934372
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270744
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640572
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056341
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517684
å(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.044657
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31457
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05083
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88333
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90493
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12317
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59875
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41892
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32248
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78105
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254459
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.434935
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.632784
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846766
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07888
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325743
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604341
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910253
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242243
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609925
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022172
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477954
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999752
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25867
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98651
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80826
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80549
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00393
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45321
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35587
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08568
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83989
(390.95, 13.65, 252.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241004
