¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•(346.47, 6.63, 384.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16481
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535033
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983777
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451363
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971503
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55444
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19404
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91251
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69332
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82919
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88398
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78482
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04627
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93208
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434768
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768653
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135622
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540701
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986809
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453975
…(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974469
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55772
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18692
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86471
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63893
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86279
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90818
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79486
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05892
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94846
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438854
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773161
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140552
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546174
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989046
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456471
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977246
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56776
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19768
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81732
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58499
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22432
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93097
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80387
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07026
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96317
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442799
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777472
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14537
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551472
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991186
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458881
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979903
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6043
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20873
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78716
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53156
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22895
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95245
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8118
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08026
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9761
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446599
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781679
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149943
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556567
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993253
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461136
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998668
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6407
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22014
ˆ(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79979
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47857
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23232
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96343
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81868
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08889
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98732
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450284
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785664
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154333
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56146
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995175
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463299
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03063
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67703
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23186
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81284
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45974
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23445
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98734
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82446
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09616
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99675
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453773
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789534
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158598
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566141
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996986
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487934
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06244
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71322
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24394
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82621
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47468
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23529
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00123
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82917
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10209
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00444
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457109
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793158
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.162621
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57062
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002165
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516003
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09413
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72951
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25632
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83997
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44741
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23483
ƒ(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00421
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83279
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10667
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01036
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460294
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796677
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16651
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574883
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027055
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543941
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12572
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74104
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26906
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85267
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4109
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24098
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00625
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83534
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10986
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01451
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463347
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800036
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170162
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579171
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051798
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571707
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15713
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75286
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28212
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82023
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37524
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25701
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00746
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8368
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11172
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0169
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466244
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803184
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173675
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585975
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075635
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599373
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18836
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76498
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2861
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7886
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34044
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2707
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00776
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83718
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11215
ƒ(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01746
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468956
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806204
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176983
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592489
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082952
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62685
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21946
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77743
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25789
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7577
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30651
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25437
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00718
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83645
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.11126
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01631
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471543
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809017
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180079
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59866
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089861
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642576
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25036
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77557
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23033
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72758
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27344
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23641
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00569
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83467
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.109
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01339
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473931
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811676
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182985
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60449
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096429
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649972
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27743
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75092
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2035
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69822
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24115
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21686
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00336
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83178
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10538
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00871
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476183
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814134
ÿ(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185735
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609999
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102569
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65695
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26814
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7219
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17734
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66961
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20973
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19569
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00013
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82779
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10038
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0022
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478297
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81645
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188265
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61515
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108354
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663471
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2259
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67711
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1417
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64172
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1791
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17295
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99605
(345.98, 6.79, 384.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82273
