¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334188
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50218
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965721
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467896
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939341
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27393
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643982
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041885
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484022
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952508
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453067
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927839
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261254
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629895
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025424
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465646
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939198
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438173
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916124
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248318
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615162
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00876
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447029
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925794
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423191
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904234
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235205
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600032
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991959
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428259
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912281
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40811
ü(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97822
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891554
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221873
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584736
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974975
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409287
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895445
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392887
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7417
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876367
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207738
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569296
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957827
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390129
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873941
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377612
(375.61, 14.55, 297.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52409
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.462582
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.437217
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.417388
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.400683
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.386249
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.373712
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.373316
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.428199
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.49212
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.468657
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.446433
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.425417
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.405558
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.386824
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.369197
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.352648
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.337124
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.322646
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.309154
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.296658
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.285132
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.274551
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.264904
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.25619
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.248377
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.241478
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.240848
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.256537
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.293548
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.37666
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.399192
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.37817
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.358227
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.339357
œ (375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.321503
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.304672
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.288836
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.273973
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.26008
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.247114
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.235086
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.223974
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.213759
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.20443
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.195996
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.188423
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.181718
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.175876
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.175247
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.186876
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.212688
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.258407
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.346527
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.343903
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.323904
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.304957
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.287018
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.270088
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.254132
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.239137
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.225079
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.211958
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.199754
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.188443
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.178026
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.168486
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.159813
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.152011
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.145045
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.13893
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.13365
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.133043
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.142939
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.164544
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.201041
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.260952
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.39013
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.307543
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.288203
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.269882
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.252561
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.23621
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.22082
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.206375
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.192859
œ (375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.180254
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.168543
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.157725
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.147776
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.1387
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.130475
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.123095
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.11656
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.110855
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.105977
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.105375
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.114367
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.133873
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.166179
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.216752
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.30318
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.28424
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.265381
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.247525
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.230652
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.214743
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.199784
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.185755
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.172643
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.160425
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.149109
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.138664
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.129086
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.120362
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.112491
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.105457
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.099254
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.093878
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.08932
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.088747
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.09726
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.115667
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.145895
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.192286
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.266847
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.271404
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.252929
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.235455
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.218948
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.203404
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.188794
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.175109
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.162333
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.150453
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.139455
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.129332
 (375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.120067
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.11165
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.104085
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.097353
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.091447
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.086363
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.082095
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.081557
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.089867
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.107837
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.137253
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.182048
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.252671
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.422614
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.267876
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.249736
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.23258
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.216397
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.201169
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.186872
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.173494
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.161023
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.149441
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.13874
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.128915
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.119937
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.111817
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.104537
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.09809
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.092466
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.087668
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.083692
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.083191
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.091551
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.109619
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.139205
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.184365
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.25584
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.443781
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.273318
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.255491
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.23864
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.222765
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.207834
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.193837
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.180754
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.168577
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.157291
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.146888
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.137353
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.128673
 (375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.120847
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.113862
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.107707
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.102383
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.097888
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.094211
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.093806
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.102449
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.121174
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.152016
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.199587
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.277289
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.288129
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.27061
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.254079
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.238514
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.22389
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.210208
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.197444
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.18559
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.174619
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.164536
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.155325
(375.61, 14.55, 297.68) (387.83, 8.43, 311.90) (0.81, 2.16, 0.81) Human 4.146974
