¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(382.51, 13.75, 259.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702877
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201563
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535126
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941416
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396045
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910419
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493683
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17478
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99386
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10222
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84586
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72622
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14876
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59672
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36093
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63084
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09939
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89838
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202453
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540392
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947551
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402951
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915533
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499912
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18831
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00658
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14483
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99921
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82344
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25123
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70488
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16714
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43083
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02518
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899046
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203201
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545542
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953352
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409467
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922911
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505767
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20122
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01838
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18555
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19049
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92385
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35714
½(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81668
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23845
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95522
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95452
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899605
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203794
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550494
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958851
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415623
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929855
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515016
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21351
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0292
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22422
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27949
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02757
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46649
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91572
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32008
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02893
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88736
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900063
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204319
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555116
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964006
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421431
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936445
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525084
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22513
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03905
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26088
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35477
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13464
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57947
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9968
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40503
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10541
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91461
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.89694
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.98672
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900423
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204673
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559473
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968888
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426891
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9426
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534611
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23618
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05146
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29545
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42527
Æ(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24515
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69018
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08112
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49343
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18468
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.97128
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.97112
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.97759
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.72812
(382.33, 13.78, 260.22) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.80653
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90064
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204933
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563547
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973409
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431965
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948379
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543579
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24654
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06361
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32787
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49074
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35918
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77386
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16878
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58537
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26684
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900713
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205044
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567308
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977627
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436721
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953712
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551964
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25626
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07503
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35812
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55111
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47685
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86078
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25982
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68086
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35194
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900707
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204997
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570765
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981498
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441067
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958632
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559838
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26534
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08565
µ(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3862
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6062
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56867
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95094
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35437
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78002
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900569
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204877
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573965
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985033
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445055
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963152
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567121
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27377
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09548
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41199
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65587
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69042
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05684
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45239
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88292
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900344
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20707
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576849
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988274
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448656
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967273
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573788
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2815
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10455
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4355
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69998
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81627
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1883
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57997
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9926
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898395
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209386
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579423
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991173
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451921
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970921
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579918
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28861
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11284
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45669
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73845
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94633
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32427
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7222
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14157
±(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895992
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211445
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581745
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99372
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454794
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974181
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585436
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.295
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13079
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47551
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77115
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08071
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46476
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86923
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893373
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213274
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58373
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995938
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457299
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97699
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590397
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30073
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15015
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49202
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.798
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21959
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60999
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02132
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892462
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214778
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585416
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997849
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459429
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979401
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59477
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30579
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16794
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50609
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81894
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36304
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76011
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443416
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216055
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58682
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999378
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461185
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981394
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598528
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31018
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18424
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51777
ü(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83391
(382.33, 13.78, 260.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51119
