¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07781
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532321
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.441122
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.414563
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.38931
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.365333
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.342604
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.3211
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.300798
(396.91, 13.77, 246.86) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 5.394701
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921987
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.739278
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.700737
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.664063
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.763878
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.832764
Õ(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95181
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50402
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08144
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72246
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32443
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79839
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31018
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86438
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79741
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90526
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51697
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.184668
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350225
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.527812
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718728
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924525
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146907
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387926
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649987
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931338
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233727
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560008
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.482767
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.444581
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.408219
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.418299
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.479672
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.996852
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.239859
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.229784
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.220953
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.213357
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35966
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83617
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35086
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90831
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81314
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62071
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18463
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180918
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346225
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523512
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.714108
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919528
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141532
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382102
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643642
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928159
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231433
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.448994
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.209038
á(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.172892
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.138492
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 8.157639
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.240696
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.228155
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.216872
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.206838
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.352367
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.48766
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34519
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8766
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39436
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9553
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83197
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27567
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83916
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.177354
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342387
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519399
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709713
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914807
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136433
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376546
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637608
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922365
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229546
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.991997
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.955981
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.921676
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.014712
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.913987
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.218994
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.206498
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.195258
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.185263
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.662096
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.811423
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.07465
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8789
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44078
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00538
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85398
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19047
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51005
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17397
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338772
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.515539
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705561
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910297
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131561
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371283
ğ(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631906
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916122
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.791628
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.755669
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.721392
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.688758
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.638173
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.685784
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.198648
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.186196
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.174995
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.165035
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.770545
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.170499
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.345677
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85106
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46255
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05867
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87914
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02535
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20791
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170783
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.335388
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.511888
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701603
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906049
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126956
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366308
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62648
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.817826
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.570379
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.536068
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.503374
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.575506
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.427122
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.471661
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.267477
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.167225
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.156063
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.146135
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.137434
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.129952
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.766851
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82565
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43483
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10326
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90745
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8668
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95888
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.16778
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332148
ñ(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.5084
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697874
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902032
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.122628
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361581
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621366
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.398735
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.364334
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.331527
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.300279
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.188786
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.228658
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.65017
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.618977
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.636932
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.262677
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.265461
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.269471
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.274712
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.240782
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8027
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40979
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07584
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8076
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7146
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73566
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164937
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329073
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505154
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.694387
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898245
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118537
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357191
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.419999
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.250754
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.22676
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.204154
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.190384
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.004337
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.041735
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.421309
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.391495
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.275238
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.730505
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.73446
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.739736
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.746336
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 6.754266
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.045306
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38739
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05134
ò(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77251
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5685
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5713
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.162288
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326239
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.502094
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.691099
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894739
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114706
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.346685
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.319624
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.294015
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.26983
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.56473
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.796827
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.830287
(396.91, 13.77, 246.86) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 6.93094
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.207138
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.178591
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 8.063236
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.816769
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.280859
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.287779
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.296134
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.305933
(396.91, 13.77, 246.86) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.698898
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36758
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02488
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7429
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51635
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41374
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.15977
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323594
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.499259
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688048
