¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(434.47, 15.16, 325.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967185
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927671
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42974
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95389
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52645
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89505
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24464
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0148
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5982
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22915
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47829
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24091
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.237589
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416129
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608428
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816048
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017839
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222859
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443624
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721866
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027915
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364704
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736941
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035817
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405406
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880681
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414845
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947989
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43159
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95595
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53061
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0452
»(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40213
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0529
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63914
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62042
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24362
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222939
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400409
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.591469
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797765
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001437
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205213
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432584
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710972
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015997
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351576
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722417
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025813
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422333
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899625
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436221
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.959721
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43459
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95927
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53648
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17803
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79683
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53272
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60353
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14206
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34858
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20853
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384907
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574794
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779751
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985388
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188015
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422898
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700387
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004389
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338793
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708278
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016492
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439816
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.919197
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458245
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963474
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43874
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96384
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89806
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21538
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44666
º(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59061
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04793
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00257
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194299
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.369645
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.558367
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761994
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969768
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17126
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413462
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690106
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993086
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326348
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694491
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02703
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457808
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939376
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481021
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966821
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41665
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91122
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49605
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36576
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58075
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96066
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71231
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64829
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180321
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.354644
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542178
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744543
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.954514
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154907
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404299
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680096
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982111
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314264
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681133
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043686
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476406
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950287
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462935
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911065
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35566
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84425
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45087
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57305
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8796
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43657
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55015
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55767
¶(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.166535
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339836
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526248
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.727331
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939671
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143341
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395376
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670348
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971453
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302504
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668141
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048992
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457938
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91243
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420499
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857027
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29658
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77934
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40706
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80426
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17425
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0822
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76649
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.152961
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.325245
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510568
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710405
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925235
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1354
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386716
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660884
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96108
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286534
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642087
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019001
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424714
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875476
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379105
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804654
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23935
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7165
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36462
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91047
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80582
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0201
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139589
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310889
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495128
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693784
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908475
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127669
´(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378311
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647712
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939656
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259963
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612772
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.98971
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392267
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839403
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32665
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75388
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18385
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65566
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32347
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54235
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7158
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.126443
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.296788
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.47995
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677405
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890798
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116765
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360599
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625999
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915931
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233912
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584067
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961077
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360631
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804218
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.27566
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702511
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13015
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59678
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28365
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23162
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.113487
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.282908
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.465053
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661844
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.875011
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098773
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341033
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604744
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892683
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208373
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555929
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93315
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32977
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769914
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226159
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64823
³(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07817
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53983
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24508
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100767
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.26964
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451676
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647866
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859086
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081089
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3219
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583883
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869874
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183372
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528368
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905906
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299633
(434.37, 15.03, 326.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736429
