¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(398.29, 14.03, 247.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036692
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.260135
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.248594
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.23869
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.127682
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5874
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57407
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56476
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55946
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55817
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.56089
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919244
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14797
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39641
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667113
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963156
ä(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288166
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617143
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018813
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44351
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917556
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464163
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07327
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.4422
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.421636
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.403321
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.38835
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.268841
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.255662
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.244127
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.234229
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.122724
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.209107
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63837
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62902
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6237
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.6224
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62511
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704775
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915733
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144209
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39229
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66262
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95822
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282787
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631231
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01333
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43738
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910694
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461612
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.458484
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.429218
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.406572
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.388295
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.375833
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.265979
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.252803
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.241274
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.231378
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.119549
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.20592
(396.46, 14.02, 247.60) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.85217
(396.46, 14.02, 247.60) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.84294
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701632
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912352
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140512
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388295
ï(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65825
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953459
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277527
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626461
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008011
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43149
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905118
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.480163
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.447149
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.417933
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.393198
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.37495
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.364972
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.264728
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.251554
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.240027
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.230133
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.118155
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.143787
(396.46, 14.02, 247.60) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.94472
(396.46, 14.02, 247.60) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 22.97576
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.3147
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698546
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909034
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13693
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384367
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653994
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948749
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272375
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621819
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00291
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425795
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901957
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.476579
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.440718
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.409426
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.385259
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.368105
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.355833
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.26509
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.251918
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.24039
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.230496
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.118539
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.144188
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.138577
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.427775
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.695538
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905801
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133422
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380554
ø(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649804
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944192
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267356
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617391
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997984
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42037
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.512505
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.474684
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.438834
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.408189
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.381031
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.365126
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.355471
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.267068
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.253891
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.242361
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.232465
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.120702
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.307798
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.14076
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.136933
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.091241
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.692624
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902649
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129969
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376826
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645761
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939747
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262479
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613121
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993282
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415133
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.518407
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.480447
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.444463
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.412951
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.38747
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.370619
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.360116
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.270658
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.257477
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.24594
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.23604
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.124647
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.311839
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.140901
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.138857
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.094752
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689757
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899577
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.126667
õ(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373225
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64178
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935415
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25773
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609087
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988799
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410122
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893532
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.489655
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.45369
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.424204
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.399704
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.381786
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.371058
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.27587
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.262679
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.251134
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.241227
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.130378
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.317703
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.146655
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.144609
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.188018
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.099846
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687009
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896575
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123399
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369678
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63798
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931229
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253108
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605206
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984487
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.405337
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891033
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.502183
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.470748
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.441187
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.417401
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.398849
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.387752
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.282706
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.269502
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.257947
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.24803
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.137898
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.325395
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.152153
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.105181
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.106527
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684324
ì(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893667
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120262
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366249
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63423
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927151
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2486
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601484
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9804
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400786
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888727
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446113
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.489558
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.459909
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.438307
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.419704
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.406144
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.291171
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.277953
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.266386
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.256458
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.147221
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.334919
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.113456
(396.46, 14.02, 247.60) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.114801
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681682
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.890864
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117182
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362942
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630591
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923177
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244234
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597938
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976517
(396.46, 14.02, 247.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396438
