¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (405.39, 13.97, 247.97) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.792634
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.115163
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.106133
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.122513
(404.18, 13.93, 248.34) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 7.982689
(404.18, 13.93, 248.34) (382.97, 7.85, 246.39) (1.15, 1.64, 1.10) Tools 7.973507
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.82286
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.209063
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.184696
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.161554
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.139621
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.118872
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.09928
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.080815
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.063469
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.047244
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.032079
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.018
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.004947
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.992961
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.981984
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.972041
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.963091
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.955232
š (404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.960195
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.988046
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.052805
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.8459
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.133087
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.109229
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.086594
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.065142
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.044837
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.025685
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.007643
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.990705
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.974852
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.960059
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.946303
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.933599
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.921918
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.911241
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.901568
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.892879
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.885485
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.889104
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.909293
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.950574
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.029363
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.87086
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.086813
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.063271
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.040928
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.019759
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.999726
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.980828
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.963037
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.946331
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.930697
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.916118
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.902577
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.890059
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.878557
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.868062
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.858543
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.850013
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.842904
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.845973
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.863202
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.897328
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.95626
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.075026
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84379
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.84066
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41752
“ (404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42127
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2759
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2827
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.058985
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.035646
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.013488
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.9925
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.972656
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.953922
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.936303
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.91975
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.904266
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.889837
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.876433
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.864045
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.852672
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.842288
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.832896
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.824475
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.817534
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.820332
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.836147
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.867103
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.918808
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.009525
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64523
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.64208
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58589
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.58976
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.59608
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.60487
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.045446
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.022238
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.000216
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.979351
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.95962
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.941002
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.923489
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.907044
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.891665
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.877333
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.864023
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.851735
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.840455
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.830159
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.820843
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.81251
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.805676
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.808352
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.823582
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.853244
” (404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.902207
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.984935
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.79424
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.79317
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76142
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.76541
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.7719
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.78088
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.044626
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.021495
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.999548
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.978754
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.959103
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.940556
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.92311
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.906742
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.891427
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.877163
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.863924
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.851695
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.84048
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.830256
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.821002
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.812727
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.805948
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.808627
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.823863
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.853552
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.902591
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.985448
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.94447
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.9486
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.95525
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.96444
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.056413
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.033317
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.011397
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.990645
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.971021
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.952518
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.93511
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.918782
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.903516
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.889285
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.876101
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.863919
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.852751
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.842575
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.833384
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.825163
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.818371
— (404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.821176
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.837032
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.868075
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.920007
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.011364
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13545
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13971
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.61228
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.61854
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.082136
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.059024
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.037111
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.016355
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.996748
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.978251
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.960859
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.944549
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.929305
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.915106
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.901955
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.889816
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.878686
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.868555
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.859415
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.851251
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.844401
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.847488
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.86481
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.899148
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.958575
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.079962
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46065
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.45786
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.4573
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.45897
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46288
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.46902
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.125403
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.102267
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.080317
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.059553
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.039919
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.021431
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.004043
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.987737
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.972525
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.958354
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.945229
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.933135
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.922058
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.911992
• (404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.902919
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.894827
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.887912
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.891572
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.911961
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.953732
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.03421
(404.18, 13.93, 248.34) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.88603
(404.18, 13.93, 248.34) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.882494
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.64371
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.64765
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.65386
(404.18, 13.93, 248.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 11.66235
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.195688
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.17254
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.150591
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.129833
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.110232
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.091765
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.074426
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.058205
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.043051
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.028985
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.015958
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.003981
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.993039
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.983119
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.9742
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.966292
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.959383
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.964444
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 4.992929
(404.18, 13.93, 248.34) (384.59, 7.86, 248.88) (0.81, 2.16, 0.81) Human 5.060229
(404.18, 13.93, 248.34) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.788411
