¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(380.50, 7.31, 348.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.63969
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231168
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.73712
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311277
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968289
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7273
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61388
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66291
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92323
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46552
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63477
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.91845
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.75628
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.75358
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.93977
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.37307
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.36718
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.36565
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.36848
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.37568
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048823
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272563
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27101
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386598
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6811
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005507
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364536
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763946
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.210858
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.714165
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285132
Ü(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938246
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69242
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57291
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6141
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86413
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39249
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53572
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.85836
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.69226
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.6844
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 19.86153
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.70758
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.40099
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.38173
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.3802
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.38303
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.39023
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038915
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27983
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468534
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498549
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667916
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990952
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348391
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745938
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190651
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.691333
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259136
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.908381
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65777
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53223
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56568
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80554
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.32017
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43771
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.46254
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.68642
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.67039
(380.29, 7.32, 349.91) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 20.463
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.42083
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.40067
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.39914
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.40198
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.40918
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029047
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269133
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530409
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.746412
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.976463
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332321
Ó(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728019
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.170547
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668627
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.23329
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878705
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62335
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49185
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51764
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74745
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.24854
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12136
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91341
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35905
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96952
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.67077
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.55772
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.54739
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.42249
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.42533
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.43254
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019242
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258434
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518756
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803078
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.91507
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017263
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316327
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71019
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15055
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646048
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207601
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84922
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58917
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45176
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46998
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68987
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17761
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03184
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78863
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30922
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.71243
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.67066
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.58567
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.57532
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.45027
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.45311
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.46034
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009409
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24778
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507143
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790364
Ğ(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100804
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170197
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314251
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692456
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130667
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.6236
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182071
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81993
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55523
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41198
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42272
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63282
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10738
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94331
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6654
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26248
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.74674
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.70534
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.61809
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.60773
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.48535
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.49259
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999686
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237168
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49562
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777738
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086909
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427199
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457998
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674816
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.110894
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60129
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156702
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.790837
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52154
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37251
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37586
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57628
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03785
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85576
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54372
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22527
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35843
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.77355
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.65503
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.64466
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.7466
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.52208
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.52933
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989954
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226621
Ñ(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484123
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765162
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073127
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411962
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700556
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.764377
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091239
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579117
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.1315
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761947
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48809
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33335
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32939
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52027
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96904
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76921
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42364
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1943
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16166
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.9291
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.69653
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.68613
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.77911
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.5706
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980227
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216129
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472676
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752661
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059413
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396832
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769744
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973377
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.100813
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.557084
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106467
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73326
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4549
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2945
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28333
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46479
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90093
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68364
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30506
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16624
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.87849
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.84137
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.74262
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.7322
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 23.8274
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.61644
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970144
Õ(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205689
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46127
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740194
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045736
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38177
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753069
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16537
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276017
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535197
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081607
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704785
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42197
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25598
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23768
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.40984
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.83354
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59906
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84581
(380.29, 7.32, 349.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13307
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.9193
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.87456
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.87014
(380.29, 7.32, 349.91) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 22.78291
