¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325399
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286267
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616995
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980792
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382761
­(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82921
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296224
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813402
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40648
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07307
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80837
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64915
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55919
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5956
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95668
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87314
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12623
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.14348
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200064
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44035
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7013
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983569
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28536
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615996
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979659
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381548
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827849
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298148
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81551
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40126
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06972
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80453
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62954
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5409
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57436
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91074
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80506
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07569
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0715
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198648
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438803
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699628
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982788
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284519
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615048
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978646
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380391
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826607
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300332
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817923
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3987
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06673
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80008
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61063
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52339
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55406
¯(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86569
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74735
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01211
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.99817
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197238
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437261
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698007
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982106
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283754
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614217
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977704
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379424
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825469
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302738
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82065
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40174
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06307
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78405
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59228
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50666
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53465
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82155
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68983
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90771
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.04491
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195886
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435781
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69639
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980388
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28307
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613502
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976926
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378489
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824476
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305411
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823585
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40509
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06133
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76858
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57457
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49072
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51618
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7794
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63264
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83688
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37693
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194541
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434344
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69481
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978694
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282504
´(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612854
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976191
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377703
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823574
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308311
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826874
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40875
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02294
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75367
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55748
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47557
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49861
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76242
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57959
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79712
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7061
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193253
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432947
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693309
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977044
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282005
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612285
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975608
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377027
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82282
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311467
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830391
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4127
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98538
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69823
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54101
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46118
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48195
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69479
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55915
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75633
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191997
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43159
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691823
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975398
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28157
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611808
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975095
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376449
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82221
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314869
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834187
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38285
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94863
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63068
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51873
¶(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44479
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46566
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62513
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53939
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68028
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190784
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430272
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690388
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973834
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281229
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611448
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974655
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376008
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821692
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31852
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838293
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35062
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91273
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56422
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4416
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42722
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44214
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59763
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51076
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57515
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189576
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428942
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688951
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972298
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28098
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611168
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974365
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375677
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821294
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318929
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816998
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31915
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87766
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50246
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36576
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3769
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41961
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57127
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4058
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46958
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188435
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427712
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68758
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970801
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28054
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610952
¶(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974132
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375417
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821067
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318665
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789217
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28838
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84337
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46402
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29123
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28955
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39806
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54611
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30242
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38025
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187299
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426496
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686255
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969346
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278969
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61088
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974048
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375305
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82093
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305361
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766094
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2583
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8099
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42652
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21801
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1587
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05443
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52208
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20067
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32934
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186201
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425299
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685004
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967967
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27743
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610872
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974033
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375277
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820909
(435.20, 13.84, 288.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282297
