¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(346.08, 8.60, 313.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69811
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31748
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41993
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52662
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63772
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75332
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87366
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99891
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16274
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37383
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59421
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7137
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242179
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493488
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762417
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055971
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377709
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731751
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123178
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555369
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998881
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492849
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00309
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48249
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04469
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7588
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62608
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83926
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92901
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0226
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12011
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22169
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32749
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43762
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55228
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67156
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79571
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92486
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09767
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31248
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226215
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477605
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745088
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037077
…(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356959
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708855
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097795
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54685
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989423
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482314
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983508
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46097
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01433
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72885
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44473
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54132
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64309
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74275
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8357
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93252
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03343
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13848
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24784
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3617
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48012
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60338
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73159
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86502
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210347
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461429
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727908
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018249
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336327
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686119
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044566
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485655
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980186
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47198
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.96458
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44014
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98469
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69945
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13998
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23128
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32637
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42541
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52946
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63943
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75385
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85473
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95921
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06797
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18117
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29899
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42153
ÿ(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54902
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194553
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444254
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710831
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999579
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315825
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663543
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987119
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377913
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9711
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461842
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946334
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95582
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67054
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85185
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93823
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0283
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12209
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21976
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3214
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42796
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54072
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65799
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78001
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89761
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01038
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12763
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2497
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178815
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427144
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69382
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981033
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29547
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621308
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930749
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270947
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962213
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451931
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.92868
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40061
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92774
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50049
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57906
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66096
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74631
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83528
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92796
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02444
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12488
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22943
„(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33872
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45449
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5749
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70015
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83048
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96582
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163162
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410101
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676983
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962588
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275238
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570465
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875477
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207762
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953532
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442244
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911676
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38191
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9012
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24592
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32044
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39817
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4793
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56378
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65183
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74354
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83902
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93842
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04186
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14954
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2618
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38085
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50473
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63355
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147597
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.393184
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66021
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944326
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243482
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520552
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821272
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148689
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945025
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432718
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895326
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36388
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8813
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00428
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07507
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14901
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22607
ƒ(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30646
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39025
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47753
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56845
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66311
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76164
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86418
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97089
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08189
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19742
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3201
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132102
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376356
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642237
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92613
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198222
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471579
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768146
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090783
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936703
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423459
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879603
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3466
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81635
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94456
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96235
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98236
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00457
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0623
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14213
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22535
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31202
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40228
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49627
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59407
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69586
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8018
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.912
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02666
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116679
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359591
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623957
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904248
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153774
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423523
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716004
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034079
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890407
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414417
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864491
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32995
‚(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73557
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90209
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91962
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93938
(346.32, 8.66, 313.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96136
