¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(349.22, 6.97, 366.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720356
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813632
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496054
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779787
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090816
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433336
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812163
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233449
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704473
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234611
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835578
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52238
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31464
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23376
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30903
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60138
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35906
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53224
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00956
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820861
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505061
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789618
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101665
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445294
ı(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825439
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248202
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721086
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253363
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856884
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54687
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34304
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26947
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4014
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6379
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36293
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50405
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07968
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828067
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51406
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799441
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112456
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457199
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838652
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262951
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737635
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272071
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878206
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57129
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37142
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30519
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49423
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6434
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36832
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44872
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14938
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835245
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522984
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809245
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123245
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469095
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851864
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277688
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754167
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290747
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899458
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59577
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39982
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33849
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58736
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64958
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37514
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25531
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.21868
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841653
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531934
ı(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819005
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133948
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480957
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865028
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291371
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770632
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309366
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920694
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62018
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42812
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3718
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62481
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65712
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38346
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05686
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28746
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848321
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540816
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828753
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144686
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492789
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876129
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304885
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787113
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328017
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941904
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64453
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45646
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40506
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6601
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66597
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39326
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8821
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35577
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854952
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101565
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838449
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155351
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504517
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885564
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318301
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803525
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34654
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963052
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66888
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48472
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43831
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69496
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67525
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40455
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77029
ò(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4236
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861549
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108766
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848122
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165988
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513018
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.89501
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331577
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819863
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365083
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984157
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69316
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51293
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47149
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72938
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66244
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48349
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64835
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49089
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868108
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115925
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857764
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175322
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521475
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90437
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344776
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836195
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38352
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00524
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7174
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54109
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50465
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76333
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65051
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57619
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51666
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55756
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874626
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123042
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867343
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182946
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529908
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.913686
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357839
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852433
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401944
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0262
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74153
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56923
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53774
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78117
ë(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63945
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67018
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3758
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62366
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881103
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130113
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402445
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190534
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538282
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922964
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370759
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868655
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420259
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04712
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76566
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59729
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57079
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77214
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62923
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81283
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22619
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68916
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887537
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137139
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410146
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198079
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546574
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932197
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383531
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884791
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438566
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06801
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78968
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62524
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60373
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76391
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61992
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96024
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2908
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75402
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893927
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144116
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417796
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205556
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554882
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942421
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3962
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900887
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456744
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08878
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81362
å(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65309
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63662
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75644
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63644
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11028
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37264
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7001
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90027
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151046
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425391
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21301
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563088
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953577
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408762
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916846
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474871
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10951
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83749
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68093
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66938
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74977
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69978
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26301
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45649
(349.03, 7.09, 366.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32276
