¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(420.08, 8.47, 364.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783057
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644998
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12738
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819677
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54538
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43305
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47293
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50588
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30112
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10088
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77978
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57447
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760924
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983048
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224238
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487003
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774307
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089677
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437395
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816168
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225504
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681803
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151911
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824031
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63947
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52871
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58755
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56084
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3792
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25196
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97349
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82745
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775786
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999138
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241748
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50612
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795266
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112764
‰(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462889
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846179
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258797
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719066
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17712
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809413
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68539
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62598
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70389
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61717
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45964
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40717
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17151
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08677
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.790769
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015382
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259422
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525436
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816408
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136029
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488594
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876522
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292569
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756791
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203043
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794474
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66767
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72266
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82194
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67495
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54252
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56661
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37391
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35266
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805865
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031785
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277235
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544854
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837703
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159467
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514559
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907205
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326691
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795008
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229667
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779333
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64963
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79764
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90833
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73411
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62787
ı(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7305
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58088
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62533
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82106
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048236
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295173
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564469
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859186
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183122
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540701
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937362
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36125
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833694
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76397
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63137
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87344
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9778
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79476
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71574
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89894
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79246
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90492
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83637
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.064842
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313245
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584206
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880841
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206974
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567073
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966696
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396196
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872817
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28504
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748311
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61277
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95002
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04239
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.879
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82221
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07207
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00881
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19168
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851766
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081544
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331432
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604081
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902657
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231007
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59369
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996311
ƒ(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431523
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912461
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313791
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75506
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59394
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02748
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10608
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96665
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88179
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23221
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23001
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48586
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.867266
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098392
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349748
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624129
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924666
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255206
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62051
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.026198
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46731
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939331
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343301
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787481
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57484
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10571
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17083
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05639
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95988
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27455
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45619
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78762
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882843
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1153
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368201
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644272
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9468
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279621
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647545
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056283
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503458
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966933
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373528
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820754
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55549
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18477
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23669
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14827
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04024
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31787
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68751
ƒ(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898539
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132342
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386802
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664589
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9691
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30423
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674812
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086673
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540021
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995164
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404488
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854845
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53591
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26462
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30365
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24232
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12288
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36221
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78467
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.914303
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149496
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405474
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685057
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99155
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328988
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702268
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117266
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576986
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02407
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436195
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.889768
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51603
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34529
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37174
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33857
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20789
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40759
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82932
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930175
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166742
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424289
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705602
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01416
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353971
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729929
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14811
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614349
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053665
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468645
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925539
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49595
…(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42673
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44095
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43706
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2953
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.454
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87403
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946133
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184119
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443196
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726322
(420.19, 8.48, 364.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.036888
