¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(324.68, 7.15, 393.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434456
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.474068
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.455886
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.439238
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.424113
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.410497
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.398355
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.387702
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.378513
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.370786
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.364513
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.359676
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.356281
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.36921
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.429277
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573541
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849885
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151882
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47611
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832438
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226127
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663276
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151403
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699755
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.711699
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.67256
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.65264
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.634304
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.617534
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.602368
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.588646
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.576536
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.565915
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.556794
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.549164
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.543015
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.538362
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.535162
(324.90, 7.14, 392.85) (327.67, 1.50, 369.61) (0.81, 2.16, 0.81) Human 7.582756
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57373
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849569
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151551
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47971
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836439
„(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230563
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668182
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.15687
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705948
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33055
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03877
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86069
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72212
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50582
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61241
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63587
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96648
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28589
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574175
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849206
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151159
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48252
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840372
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234918
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673064
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162312
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712095
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33421
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04769
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87799
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7557
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4429
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49413
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70789
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00923
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42932
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574553
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848771
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150707
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482033
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84429
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239258
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677858
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167715
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718179
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34107
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06254
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89524
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79024
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48141
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40403
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58604
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05321
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5739
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574935
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848309
ƒ(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150203
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481439
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846492
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243483
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682605
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173045
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724164
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32691
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07709
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91238
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82581
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52104
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31536
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27844
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09846
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71952
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575258
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847753
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149618
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48081
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845787
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247718
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687299
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178274
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724586
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3113
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04002
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9294
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86235
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56172
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34449
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9801
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14496
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0615
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575576
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847177
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148963
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480083
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84496
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248985
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691957
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.183501
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71082
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29576
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00278
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94633
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89987
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60357
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39141
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69076
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00595
ˆ(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.62649
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575898
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846516
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148234
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479281
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844084
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248008
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696535
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178207
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697079
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28027
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96523
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93483
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93844
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64655
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37591
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39702
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79818
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79739
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57618
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845797
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147432
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478442
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843112
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246958
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696395
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166014
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683456
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26487
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92751
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88999
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96544
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67852
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33743
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07958
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.595
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.96352
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576449
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845014
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146581
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477461
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842096
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245784
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691612
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156574
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669832
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24957
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90549
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84496
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98491
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64492
œ(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30042
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02515
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39627
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.31528
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.28387
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.25708
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.23488
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.21724
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20415
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19558
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19155
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19204
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.19705
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20659
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576677
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845182
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145669
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476474
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840985
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244316
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.686267
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156595
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656363
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23437
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88823
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79971
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8899
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61259
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26484
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98582
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09441
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60283
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.5723
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.54625
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.52464
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50745
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49468
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4863
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48231
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.4827
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48748
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49664
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576906
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845413
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144697
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475398
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839793
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239483
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680865
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156723
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.652386
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21923
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87104
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75432
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72022
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5014
(324.90, 7.14, 392.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23072
