¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
§(338.53, 7.60, 336.72) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.857546
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.339889
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531151
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737773
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961616
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204932
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470257
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746997
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035672
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351676
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632522
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875689
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136503
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416881
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794859
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230489
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.281846
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.260646
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.429475
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.128502
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.960759
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.944717
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.930284
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.917443
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 7.906183
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.212713
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.845451
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.999587
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.164875
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342562
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534022
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7409
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964997
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208628
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474267
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743003
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03129
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346872
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.628752
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871689
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132241
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427388
¬(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824841
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26358
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.225561
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.204546
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.811359
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.483356
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.225291
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.208302
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.192974
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.179297
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.167254
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.368361
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847787
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.002094
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167583
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345447
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.537142
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744259
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.968658
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212593
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475293
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739394
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027408
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342601
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625889
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868616
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128929
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45575
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85603
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297997
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08247
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.172116
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.131935
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.872668
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.542103
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.491685
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.475368
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.46076
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.447846
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.532168
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.850292
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004772
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170468
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348544
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.540486
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.747883
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972599
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216828
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472401
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736224
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023935
š(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338803
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623841
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866465
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126652
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485194
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888385
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333731
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09706
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73425
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.405416
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 9.381157
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.939264
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.797125
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.779705
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.764061
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.750175
(338.51, 7.64, 336.67) (324.10, 1.57, 319.55) (2.82, 2.58, 3.24) Truck 8.738034
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852994
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007652
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173533
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.351884
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544082
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751717
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976766
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221368
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469865
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733491
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020926
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335502
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622698
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865238
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146378
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.515742
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921986
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370831
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09745
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73472
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42189
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26016
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61837
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46611
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13896
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.855839
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010705
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.176805
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355382
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.547848
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755818
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981215
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225307
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467715
„(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731165
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018384
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332758
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622398
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864905
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17527
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547385
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956796
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427778
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09902
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73646
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42514
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35384
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74479
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49587
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20218
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.858857
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.013936
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.180286
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3591
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.551841
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76016
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985897
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223675
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465973
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729245
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016334
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330454
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622943
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865493
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205194
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580165
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99283
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.48708
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10174
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73951
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43317
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45049
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86018
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60105
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26949
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862047
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017342
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.183922
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.363065
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.556094
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764717
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.990865
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222404
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464585
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727761
„(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014686
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328701
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624362
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891476
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23617
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614079
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030177
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5406
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10555
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74384
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50263
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50325
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93538
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70926
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34087
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.865413
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020928
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.18777
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367193
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56055
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769548
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996099
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.221494
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463606
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726676
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013529
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327415
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626603
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920788
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268156
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649175
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068832
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545979
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11852
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76638
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53397
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54032
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01294
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82056
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41643
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868902
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024694
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.191833
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.371515
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565265
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774626
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.997483
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220949
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463008
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726028
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01283
‚(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326648
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630668
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.951055
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301231
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677496
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090789
(338.51, 7.64, 336.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566954
