¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(428.39, 14.87, 251.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407079
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068331
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300997
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557954
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844598
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158921
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497085
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854507
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249387
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.519939
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.488706
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.459344
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.431821
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.40611
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.382187
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.360022
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.339598
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.32089
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.303882
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.288555
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.274896
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.970277
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.36865
(428.96, 14.88, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.7829
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.22349
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.53758
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.53075
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.52753
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.52793
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056031
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287658
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544484
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829882
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142756
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482446
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838348
‚ (428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231513
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.487697
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.456594
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.437087
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.423527
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.411648
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.40144
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.392888
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.385987
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.380733
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.377117
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.375132
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.374783
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.93049
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.301
(428.96, 14.88, 251.40) (400.87, 7.66, 253.95) (1.77, 1.43, 1.79) Tools 12.57755
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.86081
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.08914
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.71229
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.709
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.70934
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043818
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.274447
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531082
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815238
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126641
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467935
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822382
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21382
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648302
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.91745
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.901975
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.888286
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.876364
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.866203
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.857789
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.851115
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.846174
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.842961
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.841474
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.841709
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 8.891428
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.23622
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.62057
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.61411
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.90822
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.90115
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.89777
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.89807
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031687
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26134
ğ(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517766
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800656
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11062
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451748
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806576
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196331
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621597
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076769
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.422985
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.409225
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.397335
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.387304
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.379121
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.372774
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.368262
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.365579
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.364722
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.365694
(428.96, 14.88, 251.40) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 9.36849
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.17422
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.54869
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.66664
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.59111
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 18.56213
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019649
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248311
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504509
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786119
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0947
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434178
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790931
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179022
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588221
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039679
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606547
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20405
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.35725
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.32164
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.28828
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.25712
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.22815
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.20132
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.17661
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.15399
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.13344
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.11494
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.47892
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.7391
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007739
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235413
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491296
ç(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771714
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078862
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41676
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775445
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151495
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555306
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003124
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573997
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17196
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.29875
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.2634
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.23029
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.19936
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.17061
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.14398
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.11946
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.09702
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.07665
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.05831
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.41119
(428.96, 14.88, 251.40) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 17.93466
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.99593
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222594
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478182
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757358
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063151
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399396
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758844
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122149
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522889
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9671
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535548
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.602383
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.539531
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.479331
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.421712
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.366605
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.313946
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.263666
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.215719
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.17004
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 9.126584
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.00425
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.34548
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984221
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210335
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465159
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743103
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047478
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382149
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732527
ñ(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093234
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490947
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931631
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.964987
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.90672
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.850919
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.797518
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.746452
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.69766
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.651086
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.606681
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.564388
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.524164
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.971822
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.1102
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.28173
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972575
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198415
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452148
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728914
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03192
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361972
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706576
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06472
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.45945
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.449817
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.418299
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.388646
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.360826
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.334809
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.310568
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.288079
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.267319
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.248266
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.230903
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.21521
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.933841
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.51576
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.2199
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961064
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186558
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439258
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714862
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016502
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334671
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677816
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036579
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428425
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.476879
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.445244
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.415479
û(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.387551
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.361434
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.337098
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.31452
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.293677
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.274547
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.257111
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.241351
(428.96, 14.88, 251.40) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.896924
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 10.95745
(428.96, 14.88, 251.40) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 11.15996
(428.96, 14.88, 251.40) (401.28, 7.66, 255.74) (1.57, 1.43, 1.53) Tools 13.60433
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949643
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174786
(428.96, 14.88, 251.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426456
