¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(426.87, 9.97, 362.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70286
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2804
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62371
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772048
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034279
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319157
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617106
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929129
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269417
†(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673015
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068079
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449779
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866969
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33131
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76871
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24537
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78136
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44256
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68451
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45655
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09965
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38909
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69138
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00718
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33728
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759761
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020996
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304711
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599853
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910328
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248912
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643311
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032879
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411386
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826209
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29676
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73382
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2072
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74358
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48333
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89262
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6838
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15314
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44429
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74837
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06609
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39822
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747584
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007771
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290339
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582807
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891773
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228681
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61392
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998409
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373829
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79802
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26314
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69996
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17022
ƒ(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70666
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44154
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1077
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64164
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21017
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50316
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80918
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12894
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23961
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735472
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.99466
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276074
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566025
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873492
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208698
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584773
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964584
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339361
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770414
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23046
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66714
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13436
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67061
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40073
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75906
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58137
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24512
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5658
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8739
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19583
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72343
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981622
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261909
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549421
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855475
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189022
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555854
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931477
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31475
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743404
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19871
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63484
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0996
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63541
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36091
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58459
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52415
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19241
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63222
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94247
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98148
‡(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711516
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968686
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247864
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533077
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837673
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169627
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532668
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901911
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290702
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717028
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16781
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60122
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06596
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60106
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32208
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41563
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07916
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14248
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7025
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0151
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38002
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699702
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955871
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233927
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516932
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820143
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150484
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511724
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880396
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267204
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691189
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13789
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56858
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03338
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56756
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28421
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06276
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89998
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0953
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77669
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56982
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687926
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943156
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220053
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501041
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802858
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131672
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491706
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859344
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.244185
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665979
„(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10883
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53688
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00187
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53489
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24729
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01203
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72664
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05087
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83734
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64576
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676271
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930517
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206364
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485368
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785852
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113091
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474072
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838794
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221733
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641348
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08062
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50619
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97144
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50304
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18819
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94047
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5589
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2381
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75001
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72523
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664921
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917973
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192737
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469951
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769067
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094816
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456738
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818718
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1998
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617306
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05335
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47644
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93897
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47201
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13014
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87039
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3966
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0601
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65281
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80836
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657564
‡(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905567
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179262
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454742
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752559
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079128
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439672
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.799113
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178409
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593824
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02689
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44769
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90754
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44181
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07349
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80177
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2395
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88795
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55938
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89519
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650324
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893244
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165876
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439766
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736288
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063787
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422878
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779978
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157513
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57093
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00133
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41985
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87709
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39456
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01828
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73462
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0874
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72151
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70316
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98579
(427.07, 9.97, 362.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643279
