¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(400.30, 14.08, 245.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878431
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.274483
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.247876
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.222866
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.199428
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.177535
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.157166
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.138301
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.120917
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.105002
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.090536
‚ (399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.077507
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.170311
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.202132
(399.65, 14.02, 246.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.583009
(399.65, 14.02, 246.08) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 11.52568
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287408
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535326
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799512
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090297
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408561
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.317241
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.288954
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.262295
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.237235
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.21375
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.191814
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.171406
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.152503
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.135086
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.11914
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.104645
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.091589
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.166388
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.196993
(399.65, 14.02, 246.08) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 9.830452
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.56482
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.54303
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.52605
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.51388
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50649
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50388
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.50605
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.513
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283492
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530968
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.79741
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087967
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405984
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.333259
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.304909
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.278193
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.253079
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.229543
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.207559
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.187105
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.168162
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.150708
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.134726
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.120201
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.107117
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.162456
€ (399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.191842
(399.65, 14.02, 246.08) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.46304
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.43736
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.41569
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.3988
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.38669
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37934
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37675
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37891
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.38582
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27959
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526866
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795319
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085679
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403493
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.350781
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.322366
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.295585
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.270412
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.246819
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.224784
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.204282
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.185293
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.167798
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.151778
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.137219
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.124104
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.158517
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.186679
(399.65, 14.02, 246.08) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.90076
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275723
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522671
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791216
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083407
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401008
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.369827
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.341338
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.31449
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.289251
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.265599
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.243507
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.222951
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.203915
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.186374
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.170313
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.155717
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.142569
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.154572
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 8.181513
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86571
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271845
ü(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518496
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786647
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079304
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398559
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.390417
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.361848
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.334925
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.309617
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.285899
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.263745
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.243134
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.224043
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.206454
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.19035
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.175712
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.162529
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.150783
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.59497
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.57593
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.55978
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.5465
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.268051
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514334
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782122
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074368
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394364
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.41257
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.383916
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.356913
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.331529
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.307741
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.285522
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.264849
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.245701
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.22806
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.211908
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.197227
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.184004
(399.65, 14.02, 246.08) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 7.172224
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.44873
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.42989
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.4139
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.40076
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264234
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510173
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777618
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069415
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388977
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740396
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126419
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566097
‹ (399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971049
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418072
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.914027
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4114
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82434
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31268
(399.65, 14.02, 246.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5683
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.38129
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.35402
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.32966
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.30816
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.2895
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.27368
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.26066
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.405189
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.3863
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.368371
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.351332
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.335166
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.319875
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.305376
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.291721
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.278818
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.266717
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.255357
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.244732
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.234827
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.22565
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.21716
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.209373
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.202259
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.195815
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.190044
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.184928
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.189288
(399.65, 14.02, 246.08) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.126
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.256452
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.239906
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.224154
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.209179
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.194962
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.181491
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.168746
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.15672
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.145391
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.134758
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.124805
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.115515
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.106893
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.098919
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.091585
› (399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.084887
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.078821
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.073383
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.068553
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.064336
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.06554
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.07703
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.101319
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.147303
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.189668
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.173606
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.158315
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.143779
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.129992
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.116928
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.10457
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.092917
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.081948
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.071653
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.062022
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.053042
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.044713
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.037012
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.029948
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.023499
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.017672
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.012446
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.007824
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.003869
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.0047
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.012984
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.029649
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.05702
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.101237
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.193249
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.144457
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.128691
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.113686
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.099426
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.085898
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.073081
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.060965
(399.65, 14.02, 246.08) (383.41, 8.04, 255.55) (0.81, 2.16, 0.81) Human 3.049537
