¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(343.61, 7.98, 312.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65255
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.381262
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.366531
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.352859
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.340215
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.328593
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.317966
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.308314
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.299641
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.291917
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.285147
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.279316
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.2752
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.27972
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.294993
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.322755
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.3672
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.440243
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.572328
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.546993
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.523085
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.500555
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.479345
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.459409
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.440709
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.423205
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.406858
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.391644
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.377549
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.364513
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.35256
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.341631
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.331718
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.322813
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.314893
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.307962
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.303143
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.308141
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.324996
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.356051
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.407508
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.502373
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.670367
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.638535
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.609054
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.58162
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.556085
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.532259
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.510048
ç(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.489341
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.470066
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.452158
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.435555
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.420205
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.406071
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.393106
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.381289
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.370567
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.360948
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.352383
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.346529
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.352436
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.372443
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.410577
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.480418
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.200521
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.533811
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429695
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910782
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452102
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.725964
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.663097
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.623508
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.591276
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.563438
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.538836
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.516785
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.496897
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.478918
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.462668
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.448005
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.434814
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.422993
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.415027
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.423093
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.451288
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.513316
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.227215
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.563182
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.933533
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953383
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500146
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11814
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82552
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65048
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72485
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00663
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45413
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28435
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.589406
Å(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.562444
(343.86, 8.00, 312.72) (358.98, 3.75, 323.35) (0.81, 2.16, 0.81) Human 4.593003
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.253913
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.592572
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.967772
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000546
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552617
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18293
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89881
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7444
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83537
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15279
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74686
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9759
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.280607
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.627659
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.011345
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047757
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60603
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25012
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97606
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84506
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95611
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31298
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99749
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60725
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.316175
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.667135
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.055112
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094921
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659759
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31746
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05368
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94619
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07762
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4758
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23679
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05495
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.35206
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.706752
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.099062
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142032
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715464
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38504
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13158
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04772
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19985
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64045
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48088
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47044
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88787
Ò(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.388047
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746502
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.143186
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.58445
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771105
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45282
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20978
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14968
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32277
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80687
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72983
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82452
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1039
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.424129
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.786377
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.18747
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.633904
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826622
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52071
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28822
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.252
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44634
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.975
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98371
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18517
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83487
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.460293
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.826365
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.231908
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.683559
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882014
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58843
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3669
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35461
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57329
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14482
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24255
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55234
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57356
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67119
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.496528
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.866454
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.276483
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.733401
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937249
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65216
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44578
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45745
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70597
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31627
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52012
ä(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92595
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4253
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60783
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.532825
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.906633
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.321184
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.783417
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992322
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71568
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5248
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56049
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83906
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48927
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84149
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30585
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60427
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8667
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.569176
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.946889
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.365999
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.833594
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.358483
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77905
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60402
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66368
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97253
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68775
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19026
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52625
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74165
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.611034
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.992268
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.415433
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.88774
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.418162
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84217
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68594
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76697
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10628
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9231
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55858
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70642
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88027
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.661751
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.048491
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.478088
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.957978
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.497416
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90502
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77212
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87027
ø(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26562
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17581
(343.86, 8.00, 312.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93671
