°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(342.36, 7.02, 369.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30307
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.04558
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 14.01767
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99259
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.97032
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.95083
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93412
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92015
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90892
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.90042
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89463
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89156
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667957
Û(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890368
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137887
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404855
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695109
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024304
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376628
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771966
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.209164
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700378
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.274894
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.926933
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68541
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57055
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46705
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75791
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.99682
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.96626
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.93855
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.91365
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89155
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.87221
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.85563
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84178
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83066
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.82224
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81653
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81351
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652929
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874058
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119916
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385108
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673095
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999948
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349668
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741737
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17534
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.662279
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.229922
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873971
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62239
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49729
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37341
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64525
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.92089
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.89053
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.86301
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.83829
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81634
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79715
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7807
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76696
Á(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.75593
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.7476
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74196
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.73899
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857859
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102049
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365507
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651214
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975791
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322937
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711763
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.14185
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62456
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185344
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821522
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56005
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42502
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28115
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53446
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.84847
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.81832
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.79097
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.76642
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74462
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72557
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.70923
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69561
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68467
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67642
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.67084
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.66793
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623172
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.841774
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084285
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346056
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629803
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951834
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29644
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682048
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108691
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58722
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141161
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769586
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49839
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35336
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19022
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42541
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.77949
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.74952
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.72235
Ï(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.69795
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6763
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65737
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.64116
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.62763
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.61678
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6086
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60309
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.60022
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608449
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825808
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06663
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326758
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608652
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928034
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270178
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652595
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075853
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550266
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.097377
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718166
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43741
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28019
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10069
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31817
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78853
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.68407
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.65706
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.63281
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6113
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59249
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57639
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56296
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.5522
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54409
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53863
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53581
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593832
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.809959
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049086
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307614
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587677
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904355
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244153
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623405
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.043345
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513698
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.053998
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.66727
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37711
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20792
Ç(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01249
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21268
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66012
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.6219
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.59504
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.57094
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.54955
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53086
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51486
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50152
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49084
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4828
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47739
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47462
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579321
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794229
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031654
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288625
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566876
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.880844
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218366
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594477
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.011159
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477511
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.011023
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.616893
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31749
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13657
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92566
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10893
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53401
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.56293
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.53622
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.51225
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.49098
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.47241
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.4565
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.44325
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43264
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.42466
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41931
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41658
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56492
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.77862
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014337
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269794
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546257
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.857505
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.192822
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.565818
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.979305
Ñ(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441715
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.968453
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568305
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26163
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06611
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84012
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00686
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41018
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.50711
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.48053
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.45668
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.43553
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.41706
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40125
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38808
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.37754
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36963
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36432
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36163
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55063
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763137
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997137
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251122
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525817
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834342
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167521
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537427
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947779
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406306
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.926295
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521636
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20678
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9978
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7559
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90651
(342.37, 7.13, 369.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28856
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.45436
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.42791
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.40419
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.38314
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.36477
(342.37, 7.13, 369.74) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 13.34904
