¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (435.41, 14.05, 300.03) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 6.638742
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.87464
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.90244
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.84795
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.79657
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.74823
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.70289
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.66051
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.95217
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075734
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306373
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556518
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828743
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12598
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451803
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81026
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193064
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617112
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089314
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61821
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21463
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88977
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6492
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41382
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30524
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1361
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07817
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.88551
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.81356
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.74532
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.78955
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.73587
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.68525
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.63766
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.59304
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.55134
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.81039
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077437
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308211
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558558
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830938
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128405
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454459
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813376
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197056
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621497
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09422
ö(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623755
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21988
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88376
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64231
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39501
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28365
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13179
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98432
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.75942
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.68845
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.62115
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.68116
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.62824
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.57837
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.53148
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.48754
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.4465
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.67462
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079191
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310138
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560638
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833193
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130883
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457175
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81638
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201186
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626103
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099339
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629501
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21487
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87806
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63575
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38481
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26279
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12884
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94578
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.63842
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.56839
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.50198
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.57712
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.52493
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.47576
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.42955
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.38626
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.34583
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.54462
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081037
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31212
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562753
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835535
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133429
ó(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459995
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819467
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205471
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630871
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10464
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606558
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21011
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87263
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62957
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3863
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24272
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12729
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94404
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.52234
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.45319
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.38764
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.47729
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.4258
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.37729
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.33173
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.28905
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.24922
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.42017
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082888
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31415
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564958
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837945
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136067
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462879
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822659
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20989
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635762
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087392
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58356
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18953
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86755
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62371
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38848
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22339
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1271
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.34118
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.27454
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.21128
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.27797
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.56795
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.56073
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.55615
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.55422
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.55494
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.5583
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.5643
ç(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084812
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316204
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567255
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840409
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138782
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465848
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825951
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214457
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623381
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067145
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561016
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15223
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86275
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61821
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39146
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21912
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12831
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.24156
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.1757
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.13061
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.68521
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.96147
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.9541
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.94945
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.94753
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.94833
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.95185
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 13.95809
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086808
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31835
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569555
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84295
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141537
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468884
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829307
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206319
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60548
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047277
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538854
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11521
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85826
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61307
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39511
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2233
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13085
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.14612
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.081
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.0565
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.60511
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.20136
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.37387
è(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.36915
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.36724
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.36812
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.37181
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.37831
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088812
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320551
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571932
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845538
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144381
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471991
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832737
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190375
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587877
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027776
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517083
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07854
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81663
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60827
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39951
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22831
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10923
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.4685
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.44968
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.43372
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.52813
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 15.11791
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.82265
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.81786
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.81596
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.81695
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.82083
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.8276
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090901
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322791
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574397
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.848215
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147316
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475187
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836291
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196813
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57059
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008622
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495785
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04221
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77466
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6038
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4046
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23283
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10401
(435.73, 13.97, 299.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80987
ó(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.91805
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.90165
(435.73, 13.97, 299.00) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 14.88819
