¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
á(404.08, 6.66, 360.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16591
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29645
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92947
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5422
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97805
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.575
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47348
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74047
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362443
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681224
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030507
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407202
‚(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.81833
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273579
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780402
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.348
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98778
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58698
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02646
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55342
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3972
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89282
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38545
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706365
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058141
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440898
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855572
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314939
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826635
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39992
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04657
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63298
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07615
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55696
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32709
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04957
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408467
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731591
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085869
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474812
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893038
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356592
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873131
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45224
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1058
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6802
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12723
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61238
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30361
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2109
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431575
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756855
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113608
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506504
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930709
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398473
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919974
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50498
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16555
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72871
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17966
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66929
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28062
‚(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454657
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782172
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141438
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537249
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968596
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440623
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967155
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55805
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22574
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77849
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23353
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72774
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26623
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477807
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807512
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1693
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56802
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006666
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482978
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01458
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61148
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28638
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82957
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28881
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78777
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37418
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50092
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832863
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197211
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598864
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043726
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525589
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06227
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66526
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34746
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88195
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38818
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95335
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69775
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5241
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85825
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22515
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629719
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078059
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568419
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11025
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71936
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39552
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03009
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56043
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14235
†(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13879
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547272
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883654
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253103
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660656
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112429
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611444
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1585
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75977
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40991
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19265
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73833
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33782
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76301
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57041
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90905
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281073
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691626
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146872
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654396
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19291
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77245
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42421
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36044
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92209
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54002
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46002
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593574
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934468
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309071
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722578
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.181335
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697228
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20419
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78508
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43851
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51026
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11202
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82074
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616702
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959833
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337071
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753563
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219435
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746593
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2154
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79765
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45267
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50646
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30835
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26202
…(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639846
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985221
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365038
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787549
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263547
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796133
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24506
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81013
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4668
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50066
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51137
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73041
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660733
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010572
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395333
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827168
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307833
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845854
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29698
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82257
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4808
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49291
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72141
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4586
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680325
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037608
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431113
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866932
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352234
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895756
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34964
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83626
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49479
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48326
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93875
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700648
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068066
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466927
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906758
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396719
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945798
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4031
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89511
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50864
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4717
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76866
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726529
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096579
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502792
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946643
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441319
ƒ(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995972
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45735
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95485
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52241
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45828
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98858
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752289
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125051
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537165
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9866
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486027
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04628
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5124
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01553
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57154
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44293
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94219
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777975
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153378
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568652
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026581
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530767
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0967
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56826
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07706
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63973
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4153
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89398
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803572
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181685
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60002
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065322
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57559
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14724
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62493
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13959
(406.17, 6.56, 360.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70898
