¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(399.47, 14.31, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.969534
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.489591
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787502
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105234
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453845
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.84008
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272922
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756347
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.298065
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914828
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61341
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44232
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34565
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38406
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6065
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.46205
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.18279
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.0567
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.06166
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.21782
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15687
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338905
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534999
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746643
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972678
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217445
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.486332
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783924
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09972
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447759
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.833326
Ã(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265791
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748074
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.288125
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904107
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60022
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4226
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32088
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35296
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5663
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.39699
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.26444
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.2601
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.41706
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155295
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.337208
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533104
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74459
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969819
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214335
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483252
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779245
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094464
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441961
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827053
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259007
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740205
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.278652
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.893895
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58761
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40366
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2971
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32307
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5276
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.4841
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.46947
(399.50, 14.22, 244.23) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 16.62747
(399.50, 14.22, 244.23) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.66118
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153822
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335623
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531331
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742409
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967125
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211404
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.480347
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7747
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.089468
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436448
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821286
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252568
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732736
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.269646
º(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884193
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57559
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3855
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27428
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29436
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49038
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90666
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71274
(399.50, 14.22, 244.23) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.76825
(399.50, 14.22, 244.23) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 18.92159
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.152452
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334146
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52968
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740076
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964594
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20865
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477622
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770388
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.08473
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43122
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815827
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.246474
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725662
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261108
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874997
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56415
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36811
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25243
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26684
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45463
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90273
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63541
(399.50, 14.22, 244.23) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.04915
(399.50, 14.22, 244.23) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 19.19309
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151184
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33278
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528153
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737893
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962227
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206075
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475074
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766312
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.080253
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42628
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810676
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240725
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718991
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.253033
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.864663
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55329
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35148
°(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23043
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24048
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42033
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85915
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55733
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73216
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27467
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.150018
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331524
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526749
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735863
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960025
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20368
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472705
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.762473
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076032
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.421627
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805835
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235319
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712602
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245424
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.854132
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.543
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33563
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20823
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2153
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38747
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8173
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46949
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63179
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25149
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148955
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330378
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525468
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733983
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957987
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201463
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470513
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758867
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072072
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417256
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801301
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.23021
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706271
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238278
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844171
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53329
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32006
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18705
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19126
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35604
¯(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75815
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38461
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.535
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22626
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147995
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.329344
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524311
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732255
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956113
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199424
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4685
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755497
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068368
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.413173
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.797073
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225327
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.700351
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231596
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.834777
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52415
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30455
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16686
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16428
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32214
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69624
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29363
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43479
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07591
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147136
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.32842
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523277
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.730678
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954404
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197565
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466664
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752362
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064925
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409376
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.793154
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220798
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69484
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225377
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825954
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51559
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28985
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14766
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13847
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28485
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64294
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2254
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31518
¬(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92342
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146381
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327606
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522366
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729253
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952859
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195884
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464842
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.749463
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06174
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405862
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789543
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216624
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689738
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21979
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817696
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5076
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27595
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12946
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11388
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24915
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59191
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15967
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19954
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77621
(399.50, 14.22, 244.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.145729
