¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(401.01, 14.02, 248.17) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.63338
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.668
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53789
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54155
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.70061
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901455
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118194
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.917846
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.793988
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.768171
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.743698
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.720542
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.69868
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.678085
(400.12, 13.93, 248.00) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.167766
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143242
(400.12, 13.93, 248.00) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.627523
(400.12, 13.93, 248.00) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 9.341866
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.772148
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.753018
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.73549
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.912318
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.416801
(400.12, 13.93, 248.00) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.61617
(400.12, 13.93, 248.00) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.6282
˜ (400.12, 13.93, 248.00) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.61692
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43133
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2833
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26719
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49157
(400.12, 13.93, 248.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18254
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.170738
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.148309
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.127072
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.106997
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.088077
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.070278
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.053583
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.037976
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.023447
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.009973
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.997546
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.986148
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.975771
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.966411
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.958042
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.950669
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.944295
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.941335
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.953337
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.984148
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.042895
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.190866
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.492437
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.493104
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.495624
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.499994
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.0359
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.04817
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.123055
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.100949
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.080013
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.060234
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.041581
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.024046
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.007603
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.992239
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.977945
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.96469
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.952476
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.941286
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.931094
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.921912
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.913716
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.906504
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.900266
¡ (399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.89742
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.907662
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.93349
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.979849
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.062981
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.375815
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.37641
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.378833
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.383086
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.23926
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.25189
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.09432
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.072425
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.051692
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.032105
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.013651
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.996303
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.980041
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.964846
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.950706
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.937614
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.925544
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.914495
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.904438
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.895386
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.887314
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.880222
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.874101
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.871329
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.880718
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.904259
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.945624
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.015063
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.173969
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.264331
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.266665
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.270806
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.45209
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.46509
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.080122
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.058371
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.037784
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.01835
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.000028
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.98281
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.966674
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.951604
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.937595
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.924613
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.912658
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.901716
£ (399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.891778
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.882826
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.874855
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.867863
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.861836
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.859107
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.868144
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.890742
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.930127
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.994848
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.122234
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.156664
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.158912
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.162948
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.67496
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.68837
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.07875
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.057104
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.036632
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.017288
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.999074
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.981947
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.965915
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.950944
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.937026
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.924145
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.912283
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.90143
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.891589
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.882727
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.874849
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.867943
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.862011
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.859315
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.868357
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.890968
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.930392
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.995182
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.122952
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.30911
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.313539
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.319787
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.90852
(399.17, 13.88, 247.75) (376.26, 10.04, 248.30) (1.37, 1.29, 1.39) Tools 12.92236
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.090043
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.06847
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.048069
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.028803
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.010665
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.993626
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.977664
œ (399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.962783
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.948939
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.936134
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.924357
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.913602
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.903841
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.895069
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.887291
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.880472
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.874634
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.871973
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.881373
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.904965
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.94643
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.016157
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.177629
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.474851
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.479486
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.485979
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70572
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72683
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.115266
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.093755
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.073417
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.054216
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.036135
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.019157
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.003278
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.988466
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.974711
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.961996
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.950316
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.939638
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.929981
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.921317
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.913637
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.906942
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.901227
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.898571
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.908865
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.934794
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.98142
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.065346
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.64554
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.648516
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.653374
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.660123
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.05646
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07823
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.157972
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.136521
œ (399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.116243
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.097113
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.079118
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.06223
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.046449
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.031744
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.018093
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.005499
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.993942
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.983411
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.973887
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.965378
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.957863
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.951334
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.945793
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.943226
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.955323
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 4.986396
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.045819
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.203444
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.827432
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.830611
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.835711
(399.17, 13.88, 247.75) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.842735
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39072
(399.17, 13.88, 247.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40714
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.227437
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.206141
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.186034
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.167093
(399.17, 13.88, 247.75) (381.67, 7.90, 253.72) (0.81, 2.16, 0.81) Human 5.149294
