¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(368.26, 7.21, 350.79) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.62071
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.761551
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.823652
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.045207
(367.85, 7.20, 350.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.92802
(367.85, 7.20, 350.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 13.01469
Ğ(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.79475
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.52114
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.41975
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.3379
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.33555
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.33522
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.38012
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.48882
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.81614
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288043
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537783
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809516
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106336
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345088
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564973
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800027
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.781654
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.670779
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.645433
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.621735
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.599946
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.6564
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.715214
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.776467
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 8.008388
(367.85, 7.20, 350.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.86765
(367.85, 7.20, 350.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.94794
(367.85, 7.20, 350.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 12.92853
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.55249
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.43916
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.34135
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.31016
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.30981
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.31148
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.41128
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.5227
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287958
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537712
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809436
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106244
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336851
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556237
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790689
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.717349
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.620511
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.595332
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.571792
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.557003
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.612704
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.670737
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.737314
­(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.972952
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17155
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08081
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1779
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.71418
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.46078
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.36258
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28689
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28653
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28818
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.33687
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.4467
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.78074
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287899
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537624
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809378
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106127
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329175
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54803
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781921
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.655962
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.572362
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.547345
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.523954
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.5158
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.570783
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.628072
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.705283
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.938875
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16536
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08352
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18141
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56995
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.48461
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.386
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.2912
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.26535
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.26699
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.27063
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.37383
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.48653
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287845
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537522
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809287
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106042
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32196
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540387
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.740826
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.597394
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.526279
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.501416
¯(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.478168
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.476298
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.530596
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.587176
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.674498
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.906132
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16195
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08628
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.185
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56906
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.64767
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.41162
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.31638
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.24625
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.24787
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.2515
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.30398
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.41518
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287787
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537505
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809252
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105979
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315276
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533227
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.683073
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.541549
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.482205
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.457488
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.434379
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.438459
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.492104
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.548011
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.644939
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.8747
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16227
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09099
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19099
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56823
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74786
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.43948
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.34375
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.25174
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.23082
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.23443
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.24004
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.34684
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28774
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537418
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80917
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105092
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309102
µ(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526663
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.628052
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.488335
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.440085
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.415509
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.392531
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.402244
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.455268
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.510531
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.616585
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.844558
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16551
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09827
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19767
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56754
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.73334
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.59437
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.37335
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28083
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.21581
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.21941
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.22501
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.28142
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287667
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537392
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809112
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099752
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303389
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5206
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.575677
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.437672
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.399872
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.375431
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.352578
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.367617
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.420051
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.474704
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.589417
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.815684
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17152
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11219
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20442
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56697
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77237
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.4052
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.31213
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.22268
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.20642
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.212
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.21959
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287668
®(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537334
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809108
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09488
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29821
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515067
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.525867
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.389477
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.361521
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.337207
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.314475
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.334548
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.38642
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.440495
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.56342
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.788058
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1803
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12624
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21126
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60615
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81448
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.55355
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.34568
(367.85, 7.20, 350.54) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 10.25566
(367.85, 7.20, 350.54) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.827561
(367.85, 7.20, 350.54) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.828214
(367.85, 7.20, 350.54) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 9.830783
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287616
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537313
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809039
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090443
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293517
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521578
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.478544
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.350777
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.324985
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.300793
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.278174
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.303002
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.354343
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.407867
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.538572
(367.85, 7.20, 350.54) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 7.761662
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19186
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14041
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21955
(367.85, 7.20, 350.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64645
