¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.986836
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.588274
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.586662
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.586334
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.58729
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807433
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810488
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961957
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205489
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471077
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761794
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081338
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435081
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827631
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265643
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.75783
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314613
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948643
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67576
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28874
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32024
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54383
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03089
(422.65, 14.73, 249.45) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.17381
(422.65, 14.73, 249.45) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.17031
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.64434
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.637517
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.632001
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.627786
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.624866
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.623239
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.622904
(422.65, 14.73, 249.45) (407.20, 9.09, 245.43) (8.47, 3.06, 4.05) Truck 6.62386
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837188
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.831304
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960114
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203482
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.468886
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759391
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079432
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432971
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825352
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.263753
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756001
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.312538
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944968
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67152
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2847
„(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31546
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53813
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93241
(422.65, 14.73, 249.45) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.28725
(422.65, 14.73, 249.45) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.28385
(422.65, 14.73, 249.45) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.28363
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.60081
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.57412
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.48779
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.52178
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868409
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853117
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958342
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201555
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.466781
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757613
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077625
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431299
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824018
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.262262
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754323
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309704
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.941497
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66751
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28099
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31109
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53292
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94425
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.4581
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.45606
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.45723
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.46161
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.46921
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.13797
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.58667
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.17573
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90113
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.875938
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956642
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199704
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.465079
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756098
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076448
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430208
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822807
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260906
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752499
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.306846
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938227
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66374
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2776
”(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30714
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52819
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95722
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.60131
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.59942
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.60077
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.60536
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.61319
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.16591
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.1512
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.14082
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.44622
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904086
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904204
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955015
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198066
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463969
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755292
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07556
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429226
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821713
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.259685
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750133
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.304162
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935161
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6602
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27457
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30354
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5239
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94063
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.75031
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.74858
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.75011
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.75491
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.76299
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.19827
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.25823
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.17311
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.16703
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902258
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939844
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967937
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197292
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.463315
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754574
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074769
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.42835
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820739
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257934
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747924
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301658
€(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932294
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6607
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49837
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30037
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51408
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92445
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.9053
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.90374
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.90547
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.9105
(422.65, 14.73, 249.45) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 16.91883
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.23506
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.2951
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.50519
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900507
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974565
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992335
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196767
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46274
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753944
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074076
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427583
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819736
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256108
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745869
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.299328
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.933208
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65799
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49516
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29759
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50124
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90895
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42197
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28504
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25944
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.39428
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.29552
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.27633
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.33647
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.32596
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898808
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.009971
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017807
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196314
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462247
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753403
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073479
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426923
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.81823
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254423
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744124
ü(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300519
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934099
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65547
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49223
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2952
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48898
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89419
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49934
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40741
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50838
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.44034
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.34136
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.32211
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.38236
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897166
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046993
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044377
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195936
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461834
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752951
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07298
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425953
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816847
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253147
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745348
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301907
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932131
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6532
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48958
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29321
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47732
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88012
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57835
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53316
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76508
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.49098
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.39177
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.37246
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.39985
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.45827
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.44216
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.895574
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085676
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072071
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195633
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461502
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752586
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07258
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424821
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.815928
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254364
‹(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746718
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302644
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930372
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65118
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48722
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29162
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46621
