¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (416.26, 12.93, 329.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30176
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.955618
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.956504
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.958748
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.962351
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.967316
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.97365
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.981356
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.990444
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 7.000923
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.788828
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43033
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99944
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70836
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15787
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25992
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93114
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69661
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80071
(416.44, 12.97, 329.22) (432.90, 7.94, 296.60) (0.81, 2.16, 0.81) Human 21.9794
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.955868
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.947187
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.939881
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.933938
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.929355
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.926128
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.924253
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.923728
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.924554
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.926731
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.930259
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.935145
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.941392
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.949006
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.957994
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.968366
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34122
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02085
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74082
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32255
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31239
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07174
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83001
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9648
À (416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.9359
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.925826
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.917128
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.909798
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.903826
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.89921
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.895943
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.894023
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.893447
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.894215
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.896328
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.899787
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.904597
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.910762
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.918288
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.927183
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.937453
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874722
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04143
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77202
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43627
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38236
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21232
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9619
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1274
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.907428
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.897343
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.88863
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.881278
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.875281
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.870632
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.867328
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.865364
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.86474
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.865454
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.867507
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.870901
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.87564
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.881728
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.889172
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.897976
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.908153
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940582
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06116
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79437
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49713
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45178
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33193
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09227
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2883
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.880484
Å (416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.87039
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.861662
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.85429
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.848269
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.843591
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.840252
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.838249
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.837578
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.838243
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.840238
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.843572
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.848244
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.854259
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.861623
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.870345
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.880432
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00563
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08011
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81579
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55749
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52067
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29867
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22099
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4474
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.855042
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.844939
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.836198
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.828809
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.822763
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.818058
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.814686
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.812645
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.811932
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.812548
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.814493
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.817768
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.822378
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.828325
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.835616
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.844259
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.854262
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06985
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09819
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85886
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61728
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58896
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26597
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34793
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6045
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.831073
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.820965
Æ (416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.812211
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.804804
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.798738
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.794007
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.790604
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.788529
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.787776
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.788347
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.790242
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.793465
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.798014
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.803897
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.81112
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.819689
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.829613
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13319
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11543
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99494
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67649
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65659
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23383
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4593
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75636
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.808558
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.798441
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.789676
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.782255
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.776169
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.771413
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.767983
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.765873
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.765084
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.765614
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.767463
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.770634
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.77513
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.780953
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.788112
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.796611
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.80646
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23542
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13179
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13038
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73507
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72357
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20223
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56467
(416.44, 12.97, 329.22) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 21.40397
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.787468
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.777347
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.76857
Ç (416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.761136
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.755032
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.750253
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.746796
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.744658
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.743833
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.744325
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.746131
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.749255
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.753699
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.759467
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.766565
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.775
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.784781
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34072
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14726
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.265
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79299
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78984
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17121
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66787
(416.44, 12.97, 329.22) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.21737
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.767787
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.757659
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.748875
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.741426
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.735305
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.730507
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.727026
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.724858
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.724002
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.724458
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.726224
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.729304
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.7337
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.739417
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.746459
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.754835
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.764552
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47685
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16187
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39857
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85024
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85536
(416.44, 12.97, 329.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14073
(416.44, 12.97, 329.22) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.67014
(416.44, 12.97, 329.22) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.76412
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.749493
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.73936
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.730567
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.723106
Ä (416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.716971
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.712152
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.708649
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.706456
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.70557
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.705992
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.707723
(416.44, 12.97, 329.22) (422.31, 11.91, 307.19) (16.45, 8.87, 8.72) Truck 6.710762
