¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(332.27, 7.44, 364.77) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.697591
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84926
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91835
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871225
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104066
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.357428
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634081
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404803
ç(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752468
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151522
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601457
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105887
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67514
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32245
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60952
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72163
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83831
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95965
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08598
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34164
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61313
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83131
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98237
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1397
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3037
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48601
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84757
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52348
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867182
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099675
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352642
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628846
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400382
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747591
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145995
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595304
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098967
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667294
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31352
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60461
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7166
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83315
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95441
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08058
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21193
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47266
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7512
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90009
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0552
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21682
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48666
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84826
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53521
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.863155
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0953
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347875
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623633
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925849
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742746
á(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140491
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58914
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092001
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65941
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30451
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60142
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71335
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82975
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95095
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07706
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2083
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34492
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6104
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82104
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97401
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14985
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48952
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85132
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5494
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859142
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090941
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343124
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618438
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.920145
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738016
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134942
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582956
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085054
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65155
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2955
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59988
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71179
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82818
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94932
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07539
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20658
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34316
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4854
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74519
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89602
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15467
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49461
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85669
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56601
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855145
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.086601
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338395
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613266
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914466
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245891
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129391
á(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576732
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078058
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643646
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28649
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60005
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71197
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82839
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94952
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0756
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20677
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34339
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4856
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63374
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84152
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1616
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50195
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86446
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58505
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851165
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082279
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333686
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608117
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908813
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239656
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123814
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570523
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071074
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635715
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27745
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60194
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71391
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83036
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95155
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07764
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2089
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34558
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48785
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63605
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85012
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17064
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51151
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8746
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60659
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847203
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077976
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328998
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602989
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.903185
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233453
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118223
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564266
İ(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06407
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627771
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26841
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60554
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71756
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83414
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95538
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08158
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21297
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34971
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49212
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71628
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91278
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18181
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52334
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88712
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63065
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08947
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843259
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073692
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324332
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597888
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897585
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22728
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59163
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558058
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057047
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619853
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25936
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61082
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72296
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83966
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96108
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08743
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21895
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35585
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56499
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79948
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99041
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19514
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53739
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90201
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65718
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01216
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839333
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069431
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.319689
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592812
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892014
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221138
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584826
Ô(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551813
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050039
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.611889
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25026
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61779
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73013
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84698
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96857
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0951
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22682
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42133
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66172
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87766
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07123
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27368
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55374
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91933
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68628
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18315
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835427
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06519
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31507
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587763
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.886472
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215029
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578061
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987475
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042981
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603938
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24121
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62647
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73904
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8561
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97795
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10473
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28492
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51741
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.762
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95899
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15532
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36069
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57561
(333.00, 7.53, 362.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93908
