¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(366.49, 7.19, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394626
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89537
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01385
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.02504
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13914
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996139
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23691
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499147
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785784
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10032
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446952
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.830775
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258009
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736352
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.270484
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852176
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49705
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20985
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34507
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43444
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96602
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97528
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09469
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28264
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.15157
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995642
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236371
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498559
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785139
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09961
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44617
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829905
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257037
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735262
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.26766
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848978
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49101
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22666
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34287
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41295
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37282
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05565
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18491
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56719
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16622
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995142
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235827
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497965
ø(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78449
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098897
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.445382
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829031
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256062
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734164
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264912
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848708
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48525
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24635
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34064
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39223
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3642
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12975
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27761
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88679
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.24108
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994638
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23528
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497368
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783836
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098177
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444587
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828147
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.255076
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733059
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262233
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848599
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47974
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26553
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33841
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37224
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35626
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20597
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37278
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.22102
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40224
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994131
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234728
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496766
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783176
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097453
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443787
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82726
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254085
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.731945
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259629
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848485
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4745
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28418
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33615
‚(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35301
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.349
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28431
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47048
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33043
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.56392
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993621
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234172
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496161
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782514
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096723
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442981
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826365
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253087
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730824
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.257098
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848367
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46953
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30231
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33388
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33452
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34241
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43367
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57076
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32396
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72606
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993107
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233614
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495551
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781846
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095989
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.442171
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825465
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252083
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729695
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.254643
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848241
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46482
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31989
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3316
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31678
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33651
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42575
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67058
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31745
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.84269
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99259
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233051
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494937
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781174
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095251
í(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441354
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82456
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251072
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728561
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25226
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848111
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46038
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33692
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3293
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29977
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33127
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41796
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00016
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31089
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85607
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992069
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232486
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49432
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780498
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094507
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.440533
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823648
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.250054
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.727418
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249953
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847976
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45621
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3534
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32699
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28351
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32672
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4103
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97667
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3043
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.81141
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991546
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231916
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4937
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779819
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09376
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439708
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.822733
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249033
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726272
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247721
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847836
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45968
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36931
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32467
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26797
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32283
ñ(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40277
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97071
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40763
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76766
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991019
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231344
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.493074
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779133
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093008
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438876
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821811
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248004
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725115
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245563
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847688
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46374
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37889
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32233
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25318
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31962
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39538
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95723
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64506
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.08853
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99049
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230769
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.492447
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778447
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092252
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438042
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820885
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24697
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.723954
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.243481
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.845984
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46781
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37689
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31998
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23911
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31708
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38813
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94487
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64498
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5547
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989959
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230191
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491816
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777756
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.091493
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437203
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819954
ó(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245932
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722788
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241475
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.843234
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47188
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37489
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31762
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22577
(365.98, 7.16, 350.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3299
