¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Í(401.59, 14.09, 246.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76224
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.51407
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.496048
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.479752
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.465166
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.452274
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.547805
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.538147
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.53017
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.523871
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.519239
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.516273
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.514969
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.515322
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945247
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158605
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389106
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639796
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922115
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231013
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57031
ƒ (401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917321
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273495
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.584602
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.556049
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.529342
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.504455
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.48136
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.460037
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.440462
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.422615
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.406478
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.392036
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.379275
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.473998
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.464442
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.456554
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.450327
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.445754
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.44283
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.441555
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.441925
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936272
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148904
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382875
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642068
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924635
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233771
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573357
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91169
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267329
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.512559
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.484263
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.4578
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.433141
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.410257
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.389131
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.372348
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.358831
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.346982
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.336791
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.328245
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.403082
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.393621
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.385818
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.37966
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.375143
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.372262
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.371014
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.371398
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927394
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146307
ú(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385047
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644471
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92722
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236628
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576467
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906354
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261479
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651775
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.670103
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.64753
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.626748
(401.26, 14.19, 246.22) (379.48, 7.54, 249.38) (1.36, 1.29, 1.33) Tools 8.60774
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.295712
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.27655
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.259085
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.243296
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.229169
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.216688
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.520218
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.514866
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.511179
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.509153
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.508787
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.51008
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.513034
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.51765
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927814
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148394
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.387343
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646931
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929944
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239586
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577286
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901321
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255968
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.351416
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.323692
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.297763
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.273603
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.251187
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.230494
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.211499
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.194186
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.178537
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.164537
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.152172
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.733558
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.728126
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.724401
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.722381
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.72206
ù(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.723438
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.726521
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.731307
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929842
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150594
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389713
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649482
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932748
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242657
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573003
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896616
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250825
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.287802
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.260303
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.234589
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.210629
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.188399
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.167878
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.149044
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.131879
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.116364
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.102486
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.090228
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.95964
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.954126
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.950365
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.948349
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.948079
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.949554
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.952776
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 8.957746
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931918
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.152841
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392142
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652163
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93565
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24584
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568968
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892217
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246016
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.226745
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.199466
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.173955
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.150187
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.128136
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.10778
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.0891
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.072075
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.056688
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.042927
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.030773
ı(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.199577
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.193981
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.190184
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.18818
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.187967
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.189547
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.19292
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.198087
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934057
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155169
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394656
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654895
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938628
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249109
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565224
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888159
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241542
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.168169
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.141099
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.115785
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.092199
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.070318
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.050122
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.031589
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.014698
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.999436
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.985785
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.973732
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.060441
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.448933
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.445101
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.443112
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.442966
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.444657
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.448195
(401.26, 14.19, 246.22) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.453576
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936303
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157552
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39727
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657727
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941729
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252516
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561773
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.884389
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.140639
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.111998
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.085127
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.059999
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.036591
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.014874
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.99483
 (401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.976436
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.959677
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.944531
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.930987
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.91903
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 9.037147
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.452638
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.443952
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.437119
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.432135
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.428991
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.427688
(401.26, 14.19, 246.22) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.428225
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938565
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160039
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399941
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.660647
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944914
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255998
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.558591
(401.26, 14.19, 246.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.880904
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.086599
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.058161
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.031482
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.006534
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.983294
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.961734
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.941834
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.923576
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.906939
(401.26, 14.19, 246.22) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.891907
