¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(329.35, 7.34, 376.69) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 5.728885
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19507
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02239
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98446
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18485
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63745
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3642
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35415
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93732
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92179
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156962
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412888
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13909
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470053
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838937
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247859
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703565
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214448
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791125
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44694
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19522
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02255
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98468
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18284
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63499
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36758
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31996
¥(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78424
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80464
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921589
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156744
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843726
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139181
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469517
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838315
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.247171
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702795
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213602
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79014
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44582
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19543
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02281
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98497
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.09625
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.06804
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04267
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02013
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00038
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98341
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.9692
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.95774
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.94901
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.94301
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.93974
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.93918
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921395
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156534
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843819
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13929
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468911
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837666
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246448
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701981
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212709
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789124
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44467
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19571
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02311
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98536
(329.52, 7.37, 376.08) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 14.14872
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.12041
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.09494
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.07231
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.05249
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03546
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02119
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00969
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00093
¬(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99491
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99162
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99106
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92121
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573175
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843921
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13941
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4683
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837033
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245728
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701172
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211779
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.788056
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44348
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19529
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02352
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9858
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.14156
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.11325
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0878
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.06519
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04537
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02835
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.01409
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00259
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99383
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98782
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98453
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98396
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324352
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573331
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844068
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139533
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46771
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83633
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244961
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700312
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210831
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.786962
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44223
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19384
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02395
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98633
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.13715
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.10886
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.08342
(329.52, 7.37, 376.08) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 14.0608
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04099
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02397
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00972
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99822
²(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98947
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98345
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98017
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.9796
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324494
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573471
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844252
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139738
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467057
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835607
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244162
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699413
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209843
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785862
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44092
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19239
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02445
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9869
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.1355
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.10721
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.08177
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.05916
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03936
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02234
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00809
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99659
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98784
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98182
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.97853
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.97797
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324628
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573631
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844437
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139902
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466396
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8349
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243355
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698541
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208801
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784701
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43965
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19084
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02502
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98755
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.1366
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.10831
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.08287
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.06026
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04045
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02343
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00918
±(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99769
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98893
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98291
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.97963
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.97906
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324809
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573816
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844633
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140127
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465708
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834146
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242527
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697593
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207747
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783536
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43827
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1893
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02564
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9883
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.14046
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.11216
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.08672
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0641
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04429
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02726
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.01301
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00151
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99275
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98673
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98344
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.98288
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325008
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574005
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84485
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141353
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468425
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833365
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241635
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696637
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206679
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78229
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43686
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18766
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02631
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98911
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11903
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.11877
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.09331
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.07068
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.05086
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03383
±(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.01957
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.00806
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99931
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.99328
(329.52, 7.37, 376.08) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 13.98999
(329.52, 7.37, 376.08) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 13.98943
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.325211
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574227
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845761
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144361
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471763
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832573
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240769
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695634
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205544
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781051
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43542
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18602
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02709
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98664
(329.52, 7.37, 376.08) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08345
(329.52, 7.37, 376.08) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.12813
