¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(394.95, 7.15, 359.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90011
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.09677
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.07627
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.0596
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.04668
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.03755
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.07942
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577714
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836901
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118814
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426505
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7635
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134255
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543929
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998883
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507003
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07801
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73764
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52532
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31056
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16092
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00839
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22922
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89489
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43944
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.29626
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.04698
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.01854
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.00086
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 18.98695
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 18.97676
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 18.9703
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.00477
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574543
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833449
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115057
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422357
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758996
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129256
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538407
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992768
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500123
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07027
•(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72973
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51782
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29011
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11688
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95556
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17865
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82206
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30867
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21301
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.18023
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.14705
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.13274
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.12227
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.11562
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.11277
(394.06, 7.23, 358.63) (360.95, 1.38, 363.42) (0.81, 2.16, 0.81) Human 19.1746
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571389
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830036
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111303
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418275
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754504
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124331
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532946
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98667
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493292
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06257
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72317
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51023
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27029
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07339
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90399
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12466
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75151
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19153
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07404
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568248
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826609
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107605
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414217
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750063
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119395
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527485
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980609
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486503
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05426
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71653
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50256
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2511
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03055
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85365
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06736
…(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68317
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08252
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93956
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.565119
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823206
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103892
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410164
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745613
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.11455
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522079
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974594
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479794
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03757
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7094
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49484
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23253
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98826
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81576
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03993
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61698
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97718
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80942
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562011
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819875
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100243
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406179
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741221
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109674
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516747
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968638
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473093
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02108
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69441
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48699
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21457
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95986
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77974
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01488
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55292
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87537
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69046
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558933
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81652
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0966
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402186
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736867
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104898
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511402
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962692
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463617
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00471
€(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67922
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4791
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19722
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94029
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74473
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98765
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49096
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77707
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58333
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555889
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81322
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092972
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398238
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732522
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100092
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506113
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956807
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449218
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988566
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66384
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4711
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18049
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89008
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7107
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95817
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50404
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68218
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47998
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80224
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552849
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809933
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089396
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394343
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728243
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095366
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50087
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95096
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434951
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972583
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6482
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46308
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16438
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83706
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67765
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92657
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5489
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59062
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40713
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80316
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54985
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80665
…(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085853
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390447
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72397
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090675
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495668
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941342
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42086
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956804
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63238
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45496
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14888
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78536
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64557
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89284
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59508
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1414
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62524
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80642
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546858
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803432
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082344
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38657
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719739
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086005
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490534
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921158
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406935
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.941183
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61637
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44676
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11087
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73495
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61223
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85705
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64262
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22681
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84977
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81195
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543905
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80019
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078831
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382773
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715544
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081389
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485386
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874883
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393143
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925774
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60018
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43851
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06655
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68583
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54807
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81915
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69148
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31359
(394.06, 7.23, 358.63) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66381
