¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(400.73, 12.36, 329.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32122
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732703
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966728
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216993
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485206
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773244
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.555591
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.69004
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83232
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98306
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143077
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313138
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521128
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751019
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976793
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205058
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40383
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615386
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840974
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081984
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339949
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616635
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93216
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566135
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.701155
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844044
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995484
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167954
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371002
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589251
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816993
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04204
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28386
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503269
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720985
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953247
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201594
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4677
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.753354
­(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45327
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577076
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712708
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856224
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035327
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228669
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436087
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659178
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879577
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109037
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355824
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606295
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830388
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06972
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325819
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600466
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83532
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99138
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588446
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736873
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909272
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093555
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290973
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502913
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725805
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943833
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177918
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429832
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701602
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943825
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190614
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454868
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738546
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48109
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67419
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624551
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789252
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965117
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153218
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354902
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571508
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787444
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009801
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248682
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505928
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783684
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0615
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316057
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588983
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5177
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25956
š(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.37667
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.674858
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842854
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022305
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214403
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420404
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639233
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850713
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077574
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321415
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584224
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868168
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175864
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446386
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502886
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28489
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0206
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04337
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726361
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897737
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08091
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277084
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487664
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699971
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915657
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147155
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396187
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664747
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955132
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270061
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581796
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895592
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25528
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7449
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78529
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779058
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.953922
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14096
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341363
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55666
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7623
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982368
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218656
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473045
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747566
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044683
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367167
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989199
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3207
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22554
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54089
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53183
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59341
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832973
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01144
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202463
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40728
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616727
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826233
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050779
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292105
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552073
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832839
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136923
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467301
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33646
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8162
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19868
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.362
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2111
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26434
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888091
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07032
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265459
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474871
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678064
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891774
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121031
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367553
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633337
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92054
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231927
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692607
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710183
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71829
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17465
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14891
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02318
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97932
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944529
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130613
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330013
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537373
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740978
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959046
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193169
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445096
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71689
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010859
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329804
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011725
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1134
¡(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62103
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15131
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93977
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83696
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69822
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002245
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192363
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396188
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597731
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805417
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028077
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267237
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524752
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802788
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103798
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456284
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354282
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83437
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52418
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12672
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84299
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58192
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43774
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061343
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255597
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461501
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659588
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87157
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098935
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343295
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606631
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891195
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199496
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75559
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722998
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7517
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41355
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0913
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75626
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41148
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19758
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121805
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320322
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520888
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722953
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939388
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171603
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421417
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690811
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982134
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298061
¥(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075922
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08635
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79046
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3029
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01854
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66901
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30516
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07183
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183718
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38665
(401.85, 12.51, 329.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581717
