¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‹(399.06, 12.61, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46765
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14192
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98516
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.867
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.84741
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.95664
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.23367
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.67978
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.25934
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.222003
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718766
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24901
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78977
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39228
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02182
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69424
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.42069
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33941
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15569
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00028
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8797
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.86177
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.97287
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.25546
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.70485
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.25072
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224355
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721393
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25249
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79347
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39642
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0259
”(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69881
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43573
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35664
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16987
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01593
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89313
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.87693
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.00742
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.27832
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.73114
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.249
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226189
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723441
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25562
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79678
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40014
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02981
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70318
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45037
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3734
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18448
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03211
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9073
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.89289
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.03201
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.30223
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.75866
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.24906
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227497
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724899
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2584
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79972
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40342
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03352
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70734
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46459
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38971
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1995
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04572
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92221
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.92472
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.0539
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.32719
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.7874
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.25091
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228278
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725773
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26083
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80227
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40628
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03704
°(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71128
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4784
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40553
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21494
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05975
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96936
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.95417
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.07671
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.35322
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.81737
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.25453
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228533
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.726055
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26286
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80444
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40871
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04038
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71502
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49178
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42088
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80775
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62852
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18385
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.97515
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.10046
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.38031
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.84857
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.25995
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228264
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.725757
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26447
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80623
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41071
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04354
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71855
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00756
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09455
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92796
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70154
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07227
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.99695
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.12514
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.40848
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.88101
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.26715
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227472
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724871
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26573
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80763
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41228
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61565
¼(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28338
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12738
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.204
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99654
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77577
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11879
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02279
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.15075
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.43771
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.91468
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.27614
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22615
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.723396
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26664
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37345
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96243
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61838
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2868
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34438
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31531
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05725
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67779
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16651
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.07211
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.1773
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.46802
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.9496
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04882
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224307
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721338
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83845
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37539
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96462
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62079
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2902
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56483
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42683
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1193
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53146
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21544
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12429
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.20479
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.4994
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.98578
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09685
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383697
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26506
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83856
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37714
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96655
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62293
´(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29355
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75031
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48461
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1826
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45832
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26559
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18003
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.23321
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.53187
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.01358
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15011
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750607
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2646
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.838
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37861
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96819
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62476
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31693
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85524
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54354
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24721
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51209
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31698
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23717
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28027
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.56542
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.02354
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20049
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749661
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26353
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83683
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37988
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96957
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62633
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49718
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95615
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60365
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1032
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56716
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.3682
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.29571
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34132
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.60006
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.03548
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25277
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.748218
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26192
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.835
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38086
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97071
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62758
ˆ(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67927
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00962
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65755
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99194
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62356
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42148
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35566
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40386
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.63579
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.04943
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30698
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746239
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25974
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83257
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38166
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97156
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62855
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00893
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05456
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70659
(399.05, 12.62, 328.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94966
