¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(356.61, 7.07, 354.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84618
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482155
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945512
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270704
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610214
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9775
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37614
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81014
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49535
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.91188
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.88085
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.85284
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 15.74797
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.50447
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.48082
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.46121
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.29217
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.43402
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542829
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739141
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951109
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180571
Š(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429749
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701217
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998053
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323863
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679627
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05435
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469306
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931156
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291845
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633009
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00218
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40284
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83917
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70534
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.26547
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.23628
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.35564
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 15.73576
(355.96, 7.12, 354.81) (354.46, 0.82, 382.94) (0.81, 1.64, 0.92) Tools 20.17538
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541915
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.738184
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950052
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179451
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428493
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699871
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996557
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322248
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669414
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04311
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456833
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917229
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314089
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656924
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02803
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43086
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87592
(355.96, 7.12, 354.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67729
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.67534
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.6478
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.95146
(355.96, 7.12, 354.81) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 15.72483
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658029
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884308
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134579
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518862
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948542
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.277858
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334201
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920505
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.602139
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40858
º(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36531
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49522
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8654
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84488
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19929
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.201
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9345
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640907
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865875
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13321
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517346
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946807
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.231997
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.331743
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.917678
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.597678
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39949
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35445
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48756
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85595
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82005
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40714
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.27574
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73222
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624055
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847758
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131567
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515473
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944765
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.188205
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.328867
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914373
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.592712
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38972
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34275
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47897
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84535
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80939
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5387
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35247
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81606
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607421
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82993
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129664
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513374
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942358
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146431
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325579
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.91059
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.587178
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38187
¾(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33025
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46947
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83362
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80876
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5735
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42911
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82388
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591055
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812365
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127484
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510959
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939658
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106628
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321875
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906333
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581097
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37469
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31694
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45906
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92035
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80626
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60458
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4376
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574946
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795045
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125051
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508229
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936602
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068756
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31776
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901603
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.575602
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36685
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3047
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44244
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90937
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80189
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59001
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44764
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559091
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778027
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122359
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505227
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933216
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036201
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313233
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896398
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569561
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35836
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29457
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42433
Æ(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89723
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79562
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52756
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42727
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543513
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775255
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119377
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501895
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929526
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007767
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.3083
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.890729
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562978
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34921
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28367
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40627
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88388
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78748
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4623
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29222
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528177
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772309
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11616
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498307
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925464
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980695
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.302963
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884595
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555856
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33943
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27199
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39212
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86945
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7674
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39426
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15966
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513077
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769155
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112655
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494425
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921086
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954965
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297221
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877996
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548199
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33003
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25956
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37705
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85379
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72936
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32359
»(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06441
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49667
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7658
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108898
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490221
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916387
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.930559
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29108
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870943
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54001
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32041
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24637
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36107
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8239
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68983
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2653
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97351
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480154
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761387
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10489
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485745
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906175
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.907456
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.284544
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863428
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.531291
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31018
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23243
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34419
(355.58, 7.09, 355.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80092
