¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(349.48, 7.06, 364.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50472
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.69464
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.67323
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.65666
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64491
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.63797
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.63583
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.6385
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.64598
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161573
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431525
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728823
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030348
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.34319
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682511
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08518
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513115
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017565
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.565367
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20607
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96134
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86296
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90346
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07562
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46659
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27528
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53478
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43708
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.72209
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.70065
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.68406
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.6723
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.66535
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.66322
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.66589
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.67337
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160998
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427917
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724856
å(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.028397
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344285
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681536
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084395
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514231
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017291
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566417
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20933
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95538
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84511
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89216
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06458
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43954
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24187
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49254
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38197
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.75444
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.73297
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.71636
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.70458
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.69762
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.69549
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.69816
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.70565
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160404
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424203
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720773
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02643
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345457
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680795
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08328
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51548
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016972
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567409
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2126
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9565
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84433
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87833
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94168
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41255
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20859
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45051
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32718
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.7917
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.77021
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.75357
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.74177
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.7348
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.73266
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.73534
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.74286
Ô(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.15979
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420385
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716572
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024446
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346703
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682165
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082129
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516767
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016604
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.568336
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21588
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95876
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84347
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86718
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91943
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3857
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17546
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.84767
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.72164
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.69382
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.66977
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.64927
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.63239
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.61912
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.68783
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.77479
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.77748
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.785
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159155
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41646
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71226
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022447
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348027
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683619
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080949
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518093
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016191
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569208
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21915
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96092
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84253
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8575
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89733
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35896
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14254
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.64991
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.58096
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.55763
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.53779
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.52144
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.50861
à(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.49923
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.54328
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.82191
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.8246
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.83214
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1585
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412434
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.707831
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020431
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348744
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685156
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079734
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519458
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015731
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570016
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2208
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96301
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84153
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65935
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87528
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33234
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10974
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.21812
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.15479
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.11254
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.07813
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.04968
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.02607
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.00684
(349.44, 7.06, 364.98) (337.52, 1.16, 390.52) (0.81, 2.16, 0.81) Human 17.60659
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.87407
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.87677
(349.44, 7.06, 364.98) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 24.88432
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157827
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408816
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703293
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018403
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346511
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686778
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078489
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520862
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015223
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.572769
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22165
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.965
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84045
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64089
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85337
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30586
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.97014
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.87752
ë(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.85194
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.82963
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.81046
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.79446
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.78165
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.77203
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.84092
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.35621
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.35885
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.36624
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157135
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408063
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698646
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016358
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344264
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688482
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077213
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522303
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014669
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576025
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22244
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96692
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83929
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62252
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83152
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2795
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.92062
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.83951
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.81621
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.79608
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.77912
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.76534
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.75458
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.74707
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.81051
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.41716
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.41982
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.42723
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156423
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407287
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693889
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0143
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690269
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075905
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523783
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014067
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579331
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22315
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96874
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58247
ü(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60425
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80981
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25326
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 16.06309
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.94025
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.91974
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.90243
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.88833
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.87747
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.86981
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.86531
(349.44, 7.06, 364.98) (337.83, 1.15, 388.69) (0.81, 2.16, 0.81) Human 15.96946
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.48321
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.48587
(349.44, 7.06, 364.98) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 24.4933
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155693
(349.44, 7.06, 364.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406492
