¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(342.16, 7.24, 370.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.028296
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35729
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.32816
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.30269
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.28085
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26261
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.24797
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793325
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.042484
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320498
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.626682
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965484
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348802
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779537
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264251
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768267
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366375
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01737
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70667
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65943
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89255
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58413
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6618
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08763
ö(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.26834
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.2215
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.17843
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.1391
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10345
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.07146
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.0431
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.01833
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99713
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97949
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.96538
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773362
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021179
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29708
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600827
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.936558
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394399
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740252
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.216029
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722532
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.314038
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951603
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65357
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6045
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8054
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51367
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58786
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89849
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99023
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.9444
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90229
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.86385
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.82904
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.79783
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.77018
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74608
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.72549
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.7084
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.69479
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753469
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999929
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273732
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575063
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907735
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280776
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701173
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168393
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.677117
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262102
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886919
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60078
‚(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54929
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71902
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44417
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44194
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67916
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.7239
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.67903
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.63782
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.60023
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.56621
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.53573
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.50877
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.4853
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.46529
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.44872
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.43558
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733601
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.97874
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250458
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549388
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87902
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248753
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.727642
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123348
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632024
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.210575
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823306
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54829
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49383
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63341
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37554
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24796
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46188
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.46872
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.42476
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.38441
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.34762
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.31435
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.28458
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.25826
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.23538
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.21591
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.19984
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.18714
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71377
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957616
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227264
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523812
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850421
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216874
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625079
ƒ(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.083832
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587261
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159463
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760751
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49611
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43814
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54859
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27382
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05767
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24886
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.22411
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.18103
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.14149
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.10547
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.07291
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.0438
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.0181
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.99578
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.97682
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.96121
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94893
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.694026
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93656
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204154
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498337
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821941
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185143
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588442
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098792
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.542833
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10877
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.699241
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44426
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38226
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46455
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12427
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87097
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03995
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.98956
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.94731
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.90854
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.87324
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.84137
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.81288
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.78776
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.76597
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.74751
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.73234
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.72046
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.674371
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915579
ó(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181135
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472972
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793589
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153571
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552052
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993718
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.498749
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058504
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.654279
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39275
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32603
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38132
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97719
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68783
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83512
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.76457
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.7231
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.68507
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.65046
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.61922
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.59134
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.56676
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.54548
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.52748
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.51273
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50122
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654809
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894673
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158205
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.447083
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.765367
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122155
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515908
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953084
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512994
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008666
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610225
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34157
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25717
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29888
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83255
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5081
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61449
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.54866
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.50794
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.47062
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.43666
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.40604
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.37872
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.35467
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.33387
ã(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3163
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.30194
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.29078
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635344
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87385
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135374
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421158
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737281
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090909
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.480017
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.912761
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397973
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959263
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.566439
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29074
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18892
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21725
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69037
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33177
(342.01, 7.24, 370.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39024
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.34142
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.3014
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.26476
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.23142
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.20138
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1746
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.15104
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.1307
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.11355
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.09957
(342.01, 7.24, 370.52) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 16.08874
