¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€ (434.43, 14.76, 316.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841885
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.245376
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.210127
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.176928
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.145742
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.116541
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877802
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119421
’ (433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383063
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.129497
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.116095
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.103935
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.093012
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.08331
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.074823
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.067539
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.061455
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.340532
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.282
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.225983
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.172415
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.121234
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.072379
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.025796
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.771222
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.730012
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.690875
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.653766
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.618646
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.609088
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.609008
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.610608
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.613887
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.61885
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865891
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106465
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36893
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656288
(433.58, 14.85, 315.15) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 6.294365
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.309796
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.270849
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.233588
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.197968
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.163949
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.131487
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.100551
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.071103
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.738586
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.721383
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.705941
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.692245
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.680283
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.670041
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.661509
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.65468
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.649547
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.646104
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.644348
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.644279
 (433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.645895
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.649198
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.65419
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854023
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093552
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354812
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640811
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.160093
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.121058
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.083692
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.047954
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.013797
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 5.99352
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 5.997501
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.002659
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.008996
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.088998
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.758865
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.743369
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.729626
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.717622
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.707347
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.698789
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.691941
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.686796
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.68335
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.681597
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.681539
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.683171
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.6865
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.691525
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842184
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080645
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340716
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.031155
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.028244
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.026508
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.025949
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.026564
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.028355
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.031323
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.035472
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.040804
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.047327
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.055044
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.798389
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.782834
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.76904
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.756993
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.746683
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.738097
“ (433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.731231
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.726074
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.722624
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.720874
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.720826
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.722478
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.725832
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.730891
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83035
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067807
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326661
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.069666
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.066886
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.065288
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.064873
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.065642
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.067594
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.070731
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.075055
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.080572
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.087287
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.095207
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.839999
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.824381
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.810534
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.798443
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.788096
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.779483
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.772595
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.767426
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.763971
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.762224
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.762188
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.76386
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.767241
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.772337
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81857
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054938
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312652
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.109775
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.107131
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.10568
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.105418
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.106348
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.108469
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.111783
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.116293
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.122006
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.128924
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.137056
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.883738
 (433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.868056
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.854153
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.842014
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.831628
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.822985
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.816075
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.810894
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.807434
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.805692
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.805668
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.80736
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.810771
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.815905
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806799
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042188
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298682
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57929
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.149029
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.147731
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.147632
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.148731
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.151031
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.154532
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.159238
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.165155
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.172287
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.180643
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.929654
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.913905
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.899943
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.887756
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.87733
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.868655
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.861724
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.856528
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.853063
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.851326
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.851315
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.853028
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.856472
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.861645
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79508
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029421
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284781
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564034
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.192627
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.191491
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.191562
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.192842
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.195329
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.199027
Š (433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.20394
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.210073
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.217431
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.226021
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.977802
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.961982
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.94796
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.93572
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.925252
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.916545
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.90959
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.90438
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.90091
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.899179
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.899179
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.900919
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.904394
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.909609
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783434
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016732
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270906
(433.58, 14.85, 315.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548813
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.237978
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.237013
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.237266
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.238733
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.241419
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.245325
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.250456
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.256816
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.26441
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.273248
(433.58, 14.85, 315.15) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.397623
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 9.012342
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.998258
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.985965
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.975452
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.96671
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.959731
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.954508
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.951033
(433.58, 14.85, 315.15) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.949305
