¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(398.26, 13.94, 247.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90625
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.929526
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60511
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31863
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15557
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13005
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26903
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6467
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4392
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74673
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.85299
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.214627
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397843
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59415
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803468
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030282
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28257
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553881
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849018
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172094
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519143
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898662
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322981
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.78595
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.309351
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875906
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53968
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24296
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06586
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02267
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13974
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48708
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13402
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43503
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.44168
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.202
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384195
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579239
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78735
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012805
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.263307
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532424
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825503
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14639
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.49053
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866995
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287634
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74587
¤(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.264038
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.823479
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47584
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16907
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97836
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.91812
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01401
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33221
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93431
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1349
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04745
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189542
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370724
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.564549
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771474
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995597
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244311
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511305
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802365
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12113
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46244
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835923
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252952
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.706603
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.219637
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.772227
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41354
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09691
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.893
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81633
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89177
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18192
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.7425
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85875
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66934
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177255
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357432
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550082
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.75584
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978654
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225579
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49052
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7796
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09631
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.43487
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805436
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.218924
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.668139
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176135
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.722129
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35278
¢(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02646
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80974
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71722
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7729
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03606
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55828
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49926
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30815
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.165141
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34432
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535833
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.740448
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961977
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207114
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470069
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757207
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071928
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407815
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775533
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185548
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630471
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.133523
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673169
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29351
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95769
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72855
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62074
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6573
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89451
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37998
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26527
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99895
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.153197
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331388
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.521807
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7253
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945568
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188915
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44995
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735186
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.047982
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381276
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746208
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.152744
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593587
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091787
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.62533
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2357
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89055
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64936
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52681
£(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5449
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75711
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20737
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03935
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7013
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.141426
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318635
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508002
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710391
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929423
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1709
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430164
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713534
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024464
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.355243
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717454
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120326
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55748
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050712
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.578596
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17934
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82501
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57214
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43536
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43559
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62373
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04026
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82119
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00624
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98278
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.129827
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.306064
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494418
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695725
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913543
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.153049
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410708
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692251
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001085
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329716
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689271
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088583
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522141
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010038
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532949
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1244
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76106
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49684
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34684
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3293
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49427
Ÿ(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87846
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.61046
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.74143
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55491
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.1184
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293757
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.481053
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.6813
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897928
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135494
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391582
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671333
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978117
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30469
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.66165
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057509
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487561
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.970299
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488374
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07084
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69865
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42343
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26121
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22594
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36859
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72176
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40686
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48638
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10212
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.107145
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.28166
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467909
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667115
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882577
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118238
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372784
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650779
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955555
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280163
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.634588
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027097
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.453733
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.93148
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.444857
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01865
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63776
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35336
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17792
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12543
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.24657
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.57
¤(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21011
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24067
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66941
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.096064
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.26975
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454986
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.653172
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867488
(397.09, 13.86, 247.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101278
