¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(429.23, 14.85, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108054
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874051
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025561
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214185
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427299
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656895
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904879
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188609
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499111
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794614
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110847
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455549
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832688
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041965
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212981
·(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392436
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589663
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801456
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0248
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26064
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51285
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7894
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08314
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3956
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72857
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340631
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461414
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58892
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723651
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86622
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017274
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194309
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405968
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633946
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880141
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161975
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470073
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774955
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089531
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432349
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807309
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017365
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196633
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375424
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563213
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760632
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976093
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20957
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45634
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72681
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01709
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32579
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65462
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334645
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455149
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582337
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.716719
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858898
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009539
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174972
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385242
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611611
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856054
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136049
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441756
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75618
µ(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069125
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410125
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783026
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986111
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18185
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360038
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.547165
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7439
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950871
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16887
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40519
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66692
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95392
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25907
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58399
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3291
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449296
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57618
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710242
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852069
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.002332
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161736
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365066
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589926
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832647
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110759
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414183
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738165
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049618
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388874
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759629
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956426
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164131
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346266
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532827
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728921
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935242
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15253
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38161
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62339
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89359
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19534
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51657
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.32395
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443892
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57048
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.704242
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845747
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995645
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154681
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345424
º(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.568813
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809886
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086204
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387394
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716943
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030947
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368536
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732756
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928309
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134631
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334078
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520131
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715693
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921444
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1381
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36651
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60723
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85771
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14434
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45229
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.319187
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438894
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565239
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.698704
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83991
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989466
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148168
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326375
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548318
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787814
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06224
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361308
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688427
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013143
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349163
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707374
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901724
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106773
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323325
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509071
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.704196
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909424
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12555
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35339
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59213
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83012
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11317
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41591
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314848
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.434332
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560421
½(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693635
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.834559
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983834
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142185
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310384
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528429
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766384
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03902
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336004
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660703
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99619
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330742
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683415
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876643
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080441
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295741
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499689
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694386
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.899197
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11484
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34221
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5791
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81649
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08438
(429.15, 14.85, 250.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38555
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981404
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815599
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222703
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675096
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171786
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730844
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3646
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08899
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8997
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69367
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45926
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55283
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.71267
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.67892
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.64875
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.6221
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.59896
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.93326
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.980908
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813828
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220043
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.677155
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174106
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733452
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36759
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09244
Ù(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9075
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70259
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53537
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67739
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.63998
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.60634
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.57624
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.54967
(428.98, 14.85, 250.76) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 17.52658
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.92677
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98084
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318333
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217001
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.674796
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176043
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735633
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37007
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09528
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91515
(428.98, 14.85, 250.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7113
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.41607
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.38683
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.3603
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.33648
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.31533
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.29684
(428.98, 14.85, 250.76) (410.95, 7.73, 236.00) (1.88, 1.40, 1.43) Tools 13.6955
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.92338
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.91063
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.901
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.89447
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.89105
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.89072
(428.98, 14.85, 250.76) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 15.8935
