¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(414.40, 12.97, 323.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34205
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564053
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096791
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.711433
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41735
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28327
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34785
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72521
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.68352
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172638
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426101
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697277
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.99584
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330351
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701432
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121818
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586143
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122373
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740673
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45116
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32704
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.404
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80168
š(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77916
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184137
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438236
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.710523
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010436
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346536
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719373
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.1417
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.608268
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.147932
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769902
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48496
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36965
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87793
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87413
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195642
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450408
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.723808
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.025047
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362738
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737338
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161437
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630414
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173463
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799114
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51876
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41222
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51653
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9539
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96837
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207155
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46261
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737132
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039672
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378952
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75532
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181188
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652586
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198957
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8283
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55254
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45474
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57447
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02958
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06182
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218669
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474845
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750494
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054308
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395175
˜(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.773316
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200947
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674771
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224409
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.857448
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5863
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4972
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63211
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10491
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1544
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230184
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487109
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763886
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06895
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411402
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791321
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220709
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69697
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24981
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.886581
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62001
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53957
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68943
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.17985
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.24607
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2417
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.499398
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777312
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083596
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427632
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809333
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.240471
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719174
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.275158
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.915668
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65369
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58186
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74641
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25439
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253208
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511708
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790764
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098242
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44386
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.827348
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260228
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74138
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300441
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.944693
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6873
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6247
±(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80301
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57385
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26471
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524044
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804244
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112887
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460085
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845362
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27998
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.763582
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325654
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973651
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72086
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66944
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85922
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65385
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276202
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536395
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817743
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127524
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.476296
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.863368
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299712
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785773
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350788
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00253
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75433
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71386
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96795
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73292
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287683
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548763
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831265
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142152
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492496
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881367
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31943
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807952
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375839
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03132
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78823
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75795
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02472
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81096
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29915
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561145
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844804
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.156768
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508681
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89935
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339125
Ñ(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830113
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.400796
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06002
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82303
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7135
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08083
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88791
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310599
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573539
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858357
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171369
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.524844
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.917315
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358788
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.852244
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425656
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08862
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67885
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75615
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1362
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96375
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.322028
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585941
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.871923
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185949
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540982
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935256
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.378422
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874347
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450403
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1171
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71409
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79833
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19084
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03835
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333434
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598349
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885498
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200506
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557093
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953171
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398012
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896413
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.475039
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85234
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74894
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84003
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24473
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11176
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344816
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610762
Û(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899079
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215163
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.57317
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971052
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.417562
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918436
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.499554
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87995
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78332
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88122
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2978
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18386
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356168
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623172
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912663
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230088
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58921
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988897
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.437063
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94041
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18682
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90742
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81724
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92192
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34997
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25455
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36749
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635583
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926248
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245019
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60521
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006703
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.45651
(412.98, 12.70, 323.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578117
