¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(407.69, 14.22, 243.10) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 12.72071
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084213
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402051
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749102
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117579
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52459
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97643
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466174
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00278
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6061
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28921
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06887
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91823
Ø(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89586
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.40964
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38361
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.36028
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 16.42147
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.30076
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.18604
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.1838
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128366
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371159
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083152
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400883
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118551
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525655
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977617
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470466
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00759
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61152
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29537
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07591
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93127
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.53139
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.39832
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.37232
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.349
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 16.52732
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.59182
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.40776
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.39131
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.65714
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128054
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791858
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082067
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399695
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74876
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119541
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526752
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978822
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474877
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01252
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61708
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30165
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08318
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94473
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.52192
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38963
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.36364
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.34035
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 17.27313
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 17.24778
à(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.70398
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.68719
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.7909
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.81284
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.80312
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.79824
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127755
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790849
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080959
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398497
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74744
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120539
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527882
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980055
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479384
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01762
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62281
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3082
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09064
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95855
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.51525
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38356
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35758
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3343
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.09315
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.96416
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.2253
(408.29, 14.17, 243.24) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 16.99733
(408.29, 14.17, 243.24) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 24.83256
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127464
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789789
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079854
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397277
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746058
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121584
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529045
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981371
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484071
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02284
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62869
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31492
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09834
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97279
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.51137
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38011
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35413
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.33086
(408.29, 14.17, 243.24) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 18.99878
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.91956
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 14.90179
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.71203
Ú(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522855
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788754
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078676
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396013
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74469
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122684
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53025
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982697
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487798
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02822
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63478
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32178
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10622
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98741
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.51027
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.37926
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35329
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.33002
(408.29, 14.17, 243.24) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 16.70905
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.12795
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.10991
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.65392
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521866
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787695
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077496
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394709
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743245
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123792
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531456
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984049
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489341
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03371
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64099
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32885
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11432
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00245
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.51196
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38103
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35505
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.33177
(408.29, 14.17, 243.24) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 17.53135
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.42236
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 15.32695
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 16.8478
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521605
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786576
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076305
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393385
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741797
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124935
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532735
Õ(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985476
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490908
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03939
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64737
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33611
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12264
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01793
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.51644
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3854
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35942
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.33614
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.75163
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.7264
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.86853
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 17.04962
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522344
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785474
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075096
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392063
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740315
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124702
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534022
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986907
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492521
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04517
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65392
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34355
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13118
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03372
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.52371
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3924
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3664
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.3431
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.6472
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.5366
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.51468
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 17.25974
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523121
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784304
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073841
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390669
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738799
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123024
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53534
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988394
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494186
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05111
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66062
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35116
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13992
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04917
è(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.53378
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.40202
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.376
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.35268
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.89257
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.74833
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.73064
(408.29, 14.17, 243.24) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 17.47856
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523906
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783149
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072571
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389297
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737294
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121346
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536738
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989898
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495863
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05719
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66749
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35899
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14885
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05953
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.54666
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.41427
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.38823
(408.29, 14.17, 243.24) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 13.36489
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 15.14947
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.98555
(408.29, 14.17, 243.24) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 14.96754
(408.29, 14.17, 243.24) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 16.9141
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524701
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781969
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071266
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387859
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.735718
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119616
(408.29, 14.17, 243.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538089
