¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(411.68, 15.29, 309.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280275
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74331
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42964
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74461
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.088914
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.210117
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.34165
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.484914
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.63889
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804596
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98151
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172997
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384193
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.61687
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869328
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141071
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456733
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822138
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19704
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617161
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.088373
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.628615
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233894
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880002
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59094
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.35826
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23285
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21623
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34185
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58698
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22201
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45061
¥(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078568
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.199094
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.329508
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.4719
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.62491
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.789587
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.965315
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155471
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364615
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595498
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846241
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115728
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4257
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787416
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.160535
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572354
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034005
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575127
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159245
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.810315
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51898
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27683
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1367
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10963
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22438
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43387
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03598
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20748
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.068451
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188318
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.317619
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.459159
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.611224
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.774906
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949479
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138337
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.34546
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574594
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823693
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090987
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395324
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753451
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124949
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528619
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980954
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523124
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086607
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.74271
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44933
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19409
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04535
°(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00966
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11131
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29173
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86414
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97477
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.058563
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.177787
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.30598
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.44669
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.597834
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760555
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933999
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121594
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326725
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554153
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801676
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066839
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365598
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.72023
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090267
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487283
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936487
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472572
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021523
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677139
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38194
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11513
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9573
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9133
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84145
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16492
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7032
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75205
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.048903
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.1675
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.294591
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.43449
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.584735
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.746474
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.918873
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.105238
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308404
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534174
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780187
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043277
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336513
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687742
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056473
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449529
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.895221
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.423443
¹(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965758
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613545
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30776
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04037
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87231
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82045
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73876
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04318
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54889
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53886
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.039468
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.157457
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.283449
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.422558
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.571927
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732692
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904099
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089266
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290495
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514649
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759219
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020295
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308061
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655979
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.023552
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412775
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855108
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.375705
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911618
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551886
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23029
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96813
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79029
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.731
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6401
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92006
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40088
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33474
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.030261
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.147655
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.272953
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.410893
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.559407
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.719223
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889672
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073675
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.273137
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.495574
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738767
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997886
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282793
¶(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62493
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991493
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.816126
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.327723
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859062
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492111
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16077
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89834
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71115
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64362
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54164
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8012
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25902
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1527
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.021278
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138095
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.262759
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.399493
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.547174
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.706065
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.875593
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.058462
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256647
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476947
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718568
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976043
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258766
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594582
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960282
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342187
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778255
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273975
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808055
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434177
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09435
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83094
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63482
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55445
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43977
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68717
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12304
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97777
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.012518
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.128774
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.252821
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.388356
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535227
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.693217
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.861857
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.043622
µ(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240569
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.458764
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698687
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.954761
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235364
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564931
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929904
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308326
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74148
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.221609
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758568
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366976
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03004
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76588
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55845
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46875
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34189
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57777
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9928
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80644
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.003982
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.119691
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.24314
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377481
(412.82, 15.37, 310.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523564
