¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š (379.07, 14.41, 270.49) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.584115
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.48014
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.483738
ÿ(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119449
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341077
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580667
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840457
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123074
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431545
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745365
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050148
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518522
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.395699
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.374384
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.354801
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.33693
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.320756
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.306261
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.293429
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.282249
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.272712
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.264803
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.258519
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.253854
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.250799
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.249355
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.24952
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.251292
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.254676
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127396
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349635
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589958
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850551
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134043
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443519
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720755
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012564
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.200862
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.178277
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.157403
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.138216
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.120701
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.104836
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.090609
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.078001
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.067003
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.057605
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.049795
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.043568
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.038918
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.035837
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.034325
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.034377
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.035998
ú(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 8.039187
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135474
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358341
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599367
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86078
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145191
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428499
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696671
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986551
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.995458
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.973336
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.952882
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.934076
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.916898
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.90133
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.887361
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.87497
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.86415
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.854891
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.847178
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.84101
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.836378
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.833279
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.831706
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.83166
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.833143
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.836153
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.13109
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143661
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367165
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608916
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871134
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156487
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406656
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673148
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.824893
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.80156
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.77988
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.759829
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.741384
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.72453
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.70925
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.695527
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.683345
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.672699
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.663573
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.655959
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.649851
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.645241
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.642127
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.640502
ú(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.640368
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.641724
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.644572
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64348
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.24334
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151946
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376122
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.618623
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88166
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139575
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38535
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650192
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.64116
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.618288
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.597028
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.57736
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.559263
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.54272
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.527713
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.514228
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.502251
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.49177
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.482775
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.475259
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.469209
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.464626
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.461502
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.459833
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.45962
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.460861
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.463557
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.32266
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.36015
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.160341
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385212
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628435
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892335
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12021
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36455
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627798
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.467264
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.444829
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.423974
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.404673
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.386908
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.370662
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.355919
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.342664
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.330882
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.320563
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.311697
… (379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.304273
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.298287
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.293732
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.290601
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.288895
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.28861
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.289746
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.292304
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.35408
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.00924
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167574
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.394403
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638412
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875238
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101336
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344247
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.326073
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.302492
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.280476
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.260005
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.241056
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.22361
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.207649
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.193159
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.180125
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.168531
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.158369
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.149626
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.142297
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.136372
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.131845
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.128715
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.126975
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.126623
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.127664
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.130094
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.48894
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.08315
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172997
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403716
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648286
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858041
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082887
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324443
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.169331
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.146183
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.124569
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.104466
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.085853
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.068712
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.053027
† (379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.038779
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.025956
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.014545
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.004533
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.995913
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.988673
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.982809
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.978315
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.975186
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.973416
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.973009
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.97396
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.976272
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19995
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178461
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413168
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632582
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841247
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064911
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.044745
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 7.020486
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.997754
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.976522
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.956772
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.938483
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.921633
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.90621
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.892197
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.879579
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.868342
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.858477
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.849973
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.842824
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.837021
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.83256
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.829433
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.827641
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.82718
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.82805
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.830252
(379.40, 14.31, 269.43) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.74275
(379.40, 14.31, 269.43) (379.50, 8.79, 246.41) (1.49, 1.29, 1.47) Tools 10.74894
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183968
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422728
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617272
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824883
(379.40, 14.31, 269.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047407
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.902832
(379.40, 14.31, 269.43) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.879
