¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
© (369.70, 8.99, 336.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.580713
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84268
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98969
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8256
(370.87, 8.99, 337.04) (374.49, 1.08, 370.91) (0.81, 2.16, 0.81) Human 23.56747
(370.87, 8.99, 337.04) (374.49, 1.08, 370.91) (0.81, 2.16, 0.81) Human 23.55116
(370.87, 8.99, 337.04) (374.49, 1.08, 370.91) (0.81, 2.16, 0.81) Human 23.54739
(370.87, 8.99, 337.04) (374.49, 1.08, 370.91) (0.81, 2.16, 0.81) Human 23.55205
(370.87, 8.99, 337.04) (374.49, 1.08, 370.91) (0.81, 2.16, 0.81) Human 23.56591
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.751464
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.932967
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.129928
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.344357
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.578628
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.835569
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.118574
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.431743
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.780093
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.169814
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.608645
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.084219
ÿ(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206494
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784256
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44159
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19592
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07026
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09548
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14054
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57071
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75052
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62263
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46081
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.734057
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914115
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109447
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.322031
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.554202
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.808736
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.088968
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.398915
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.743497
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.12877
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.562297
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.033148
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151359
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721878
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37039
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11391
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97482
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98306
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03914
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06422
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67675
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52571
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10945
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.716818
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.89545
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.089176
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.299941
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.530043
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.782209
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.059711
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.366495
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.707376
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.088285
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.516615
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.982959
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09726
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660689
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30061
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03368
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88157
… (370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87332
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94082
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71231
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60606
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44757
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77091
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.699744
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.876969
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.069112
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.278086
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.506151
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.755987
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.030807
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.334479
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.671727
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.048353
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.471591
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.933637
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044213
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600717
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23232
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95519
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79042
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76623
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84555
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60615
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53835
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37283
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44456
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.682837
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.858676
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049258
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.256466
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.482527
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.730069
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.00225
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302867
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.636545
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.008972
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.427217
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.885173
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.364378
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.54194
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16546
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87841
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70137
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66173
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75328
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50332
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94564
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30136
• (370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12986
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.666099
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.84057
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.029614
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.235084
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.459169
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.704456
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.974042
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271656
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.60183
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.970137
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.383492
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.837554
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.31111
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484369
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09998
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80326
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61436
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55971
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66385
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40383
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3605
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23318
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82626
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.64953
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.822654
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.010181
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.213942
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.436081
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.679148
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.946183
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.240846
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.567582
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.931847
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.340406
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.790771
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.258861
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427899
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03584
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72981
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52931
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46013
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55739
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30753
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12391
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16815
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5333
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96788
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.633133
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.804926
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.990961
– (370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.193033
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.41326
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654142
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.918671
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.210434
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.533796
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.894097
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.29796
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.744814
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.207617
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372633
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973091
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65792
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44619
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36298
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44227
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26504
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01974
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10629
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70437
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58827
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.616906
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.78739
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.971953
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.172366
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.390708
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.629443
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.891506
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.180422
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.500469
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.856884
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.256145
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.69967
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.15736
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318457
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911606
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58763
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36502
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26814
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33006
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24754
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99948
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43714
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61242
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22322
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.600852
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.770044
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.953157
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.151934
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.368424
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.605047
• (370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.864688
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150806
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.467602
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.820202
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.214956
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.655331
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.10808
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265374
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851455
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5189
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28567
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17562
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22075
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23198
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98223
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82679
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52365
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87201
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.584969
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.752889
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.934576
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.131743
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.346409
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.580954
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.838213
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121585
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.435188
(370.87, 8.99, 337.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.784053
