¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ(424.05, 9.48, 363.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19926
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616361
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.953734
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348582
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801985
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27217
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.761898
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31251
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89563
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53415
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27777
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96811
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7309
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02236
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51449
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20238
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96858
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5521
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464484
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706689
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978796
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.285997
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604514
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940762
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.33197
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783451
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.265523
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.749368
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3096
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88912
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53865
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27568
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98789
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11512
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81505
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34664
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84816
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56941
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77851
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454297
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695671
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.965296
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271218
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592821
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.927961
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.315425
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.764999
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259205
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.737048
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30713
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88298
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5438
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27409
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00881
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88181
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5578
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19926
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69013
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21702
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95839
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67309
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444211
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684764
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95185
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256498
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581284
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915331
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298952
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746631
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247269
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724934
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29615
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87723
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54424
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.273
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33727
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67713
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31077
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03282
­(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53819
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05457
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60979
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62017
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434228
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673969
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938459
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.241842
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.569902
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902875
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282553
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.72835
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.226768
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.713027
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28276
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87185
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53817
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27242
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37028
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71191
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07428
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77082
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39144
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89773
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44181
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02788
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77579
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42435
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663288
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925121
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22725
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.558486
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.890591
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266231
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710158
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206369
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701331
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26961
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86685
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53252
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27235
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4053
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74883
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11324
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51945
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2497
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74638
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2798
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79482
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26753
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414099
©(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652724
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911846
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.212725
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54253
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878484
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24999
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69206
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186083
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691659
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2567
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86223
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5273
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90777
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44232
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78788
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1545
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54403
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99859
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60032
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08561
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51533
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97203
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96475
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402171
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.642274
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899304
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19827
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526656
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866551
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.233828
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.674057
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165907
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.686486
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24403
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85798
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52251
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90549
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48144
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82911
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19804
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59008
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0074
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43975
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8319
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2478
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68942
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15916
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390306
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631942
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888105
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183885
µ(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510863
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.854793
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.217752
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656152
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145846
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.681675
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2316
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85436
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51814
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90375
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52265
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87255
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24392
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63864
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98201
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25237
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56907
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99146
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41895
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87325
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35689
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378504
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621726
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877033
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169574
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.495153
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843211
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.202639
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638346
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.125901
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.673784
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2194
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85405
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12827
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9026
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.566
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91826
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2922
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57154
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82407
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08854
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36562
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70146
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13822
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59971
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0675
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56596
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36677
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.61163
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866094
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.15534
Ç(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479531
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831808
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190118
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.620643
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.106078
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.651442
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20745
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84053
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12775
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90199
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61147
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96238
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1884
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42471
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67193
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93072
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20184
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48606
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84157
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2893
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76643
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27287
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78712
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355106
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601656
(424.59, 9.53, 363.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855285
