¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(392.46, 14.12, 249.78) (419.82, 8.52, 256.52) (2.92, 2.22, 3.18) Tools 14.38284
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888996
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197947
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550547
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948877
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304864
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695987
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127646
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558518
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12173
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.11749
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.09071
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.06603
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.04343
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.02287
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.00434
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 9.987831
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.07686
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.2876
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.27562
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.26587
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.25832
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.25298
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.24983
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.24888
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.25012
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11004
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348283
ó(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607203
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889546
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198562
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551863
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956349
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325569
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718781
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152849
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581525
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.10639
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.0776
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.05093
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.02636
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.00772
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.05577
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.10626
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.15925
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.2148
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.31784
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.32196
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.3283
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.33685
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.34763
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.36065
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.37592
(392.95, 13.96, 249.77) (410.45, 9.12, 233.40) (1.88, 1.40, 1.43) Tools 11.39346
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110506
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348779
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.607743
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89012
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19919
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553107
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957725
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346656
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741984
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178493
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605189
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12235
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.35771
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.40408
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.45291
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.50427
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.5582
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.61476
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.67403
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.73607
(392.95, 13.96, 249.77) (410.45, 7.73, 233.40) (1.88, 1.40, 1.43) Tools 11.92034
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.27221
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.26248
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.25495
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.24962
ì(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.24649
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.24555
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.24681
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110979
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349301
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.6083
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890751
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199876
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554293
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959063
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368102
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765594
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20463
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629515
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12302
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79129
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.94141
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 10.99672
(392.95, 13.96, 249.77) (408.87, 7.73, 235.00) (1.88, 1.40, 1.43) Tools 11.05477
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.31445
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.29356
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.27494
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.31561
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.24445
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.23254
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.22285
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.21535
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.21005
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.20694
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.25527
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.34732
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111474
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349847
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608901
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891396
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200596
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.555425
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960321
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389922
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789624
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229628
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654502
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12393
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79232
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.53943
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.60242
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.66838
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.73741
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.80956
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.88495
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 11.96365
é(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.20718
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.47849
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.56294
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.65093
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.74258
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.83801
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.93734
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.04072
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112016
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350432
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60952
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892085
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201331
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556504
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961531
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41211
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814071
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252999
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68016
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15075
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7936
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 12.20889
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 12.28104
(392.95, 13.96, 249.77) (408.61, 7.73, 233.68) (1.88, 1.40, 1.43) Tools 12.35647
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.87337
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.84755
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.82432
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.03102
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.17233
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.19008
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.28589
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112553
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351027
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610173
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892805
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202114
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557515
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962664
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415424
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838922
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276989
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706504
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17979
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79516
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33376
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.81653
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.78576
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.75761
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.73206
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.70908
(392.95, 13.96, 249.77) (409.79, 7.58, 231.56) (2.00, 1.13, 2.14) Tools 14.17468
Û(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.13987
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113156
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351651
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61086
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893556
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202945
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55849
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963736
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416638
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864188
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301565
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.733492
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20959
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79699
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33947
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.7047
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.67422
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.64636
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.62107
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.59833
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 14.37952
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.10976
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.2206
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113753
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352301
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611581
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894324
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203794
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559384
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964732
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417762
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889871
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326785
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761196
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24015
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79908
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34204
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.82588
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.80568
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.78804
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.77293
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.76035
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 12.87967
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.08196
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.15292
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114373
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352992
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612321
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895139
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204679
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560227
İ(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965683
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418809
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915982
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352606
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789575
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27149
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80549
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34154
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.13262
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.11209
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.09418
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.07887
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.06613
(392.95, 13.96, 249.77) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 13.05596
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 11.05646
(392.95, 13.96, 249.77) (408.61, 9.12, 233.68) (1.88, 1.40, 1.43) Tools 12.08628
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115046
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353708
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613096
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.895984
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205611
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56102
(392.95, 13.96, 249.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966558
