¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(345.58, 6.86, 385.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57082
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.167047
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.60915
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105237
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.665894
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29242
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00911
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87641
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89394
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94471
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51173
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31768
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5785
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72309
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587765
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860081
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157336
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461333
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785896
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.185156
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629354
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.127655
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.690538
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32046
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0412
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91581
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77052
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00202
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58319
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41995
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69831
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83904
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596513
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869615
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167764
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47467
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.802214
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203266
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.649565
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.150051
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.715209
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34854
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07332
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95519
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81747
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06041
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65477
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50398
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82941
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95503
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605247
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879134
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178178
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.488131
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.818521
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22137
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.669772
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.172418
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.739899
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37665
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10593
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79459
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86454
¨(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11883
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72635
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58839
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96171
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07101
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613961
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888635
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188572
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501715
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834817
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239465
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689978
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.194749
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764604
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40479
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13951
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83581
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9117
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17719
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79802
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67318
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09519
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19489
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622659
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898115
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.198949
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515421
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.851097
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257547
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71017
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217191
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.789319
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43295
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9159
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87694
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95897
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23555
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86967
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75828
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22974
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33742
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.631334
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907578
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2093
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529247
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867356
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.275609
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730349
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239872
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814038
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46112
¶(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95098
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.918
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00629
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29384
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94133
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84381
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.36543
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32692
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639987
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917012
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219628
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543194
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883592
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29365
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.750508
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262541
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838752
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17214
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98591
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95895
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0537
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35209
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01297
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92961
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51163
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16731
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648613
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.926422
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229929
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557258
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.899801
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311665
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770644
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.285188
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863461
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20921
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02074
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9998
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10115
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4102
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08456
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0157
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70686
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00972
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657217
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935806
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240201
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571438
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915979
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32965
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.79075
Ê(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.30781
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53786
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24629
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05942
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04051
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14867
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46827
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1561
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10212
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90481
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02927
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665789
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945157
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250442
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.585344
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932121
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.347597
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810821
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.330396
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57037
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28346
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10227
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08112
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19619
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52617
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.197
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18906
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07763
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17497
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674329
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954475
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260645
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.596564
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948222
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.365506
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830851
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966081
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60288
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32065
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14519
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12153
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24378
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58396
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18273
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28154
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23605
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32467
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682837
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963759
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270814
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607746
Ñ(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96428
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383368
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850838
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988813
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63544
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35787
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18818
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16181
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29135
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58038
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.168
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37357
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39479
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37529
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69131
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973005
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.280942
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61889
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98029
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401183
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432108
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01141
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66793
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39512
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2312
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20248
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33892
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6191
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15294
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46509
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44546
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36669
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699746
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982213
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291031
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629987
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996249
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.418945
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452429
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03384
(345.75, 6.67, 386.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69561
