¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„ (407.25, 14.35, 245.63) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.503186
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.398421
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.44746
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.540595
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.650813
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.83414
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.184485
(408.11, 14.38, 245.66) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 14.29544
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.50021
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.40903
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.47071
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 15.69749
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.20889
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55693
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821414
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109548
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424596
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749021
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017126
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.816295
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.585298
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.47619
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.371594
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.325161
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.282004
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.254882
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.255958
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.258451
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.28195
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.327907
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.375896
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.469444
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.577486
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.759444
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.106138
(408.11, 14.38, 245.66) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 14.77856
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.18168
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.07012
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.13269
(408.11, 14.38, 245.66) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 16.38869
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554342
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818582
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106458
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421219
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730579
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997323
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.710575
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.500607
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.39362
ˆ (408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.296255
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.251814
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.209309
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.186294
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.187183
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.189474
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.215036
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.260025
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.307012
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.400899
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.506864
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.687425
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 8.030329
(408.11, 14.38, 245.66) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 15.29788
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55174
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815737
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103347
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417804
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712645
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978043
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.60985
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.419488
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.314515
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.225163
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.181368
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.139485
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.120321
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.121032
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.123132
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.150613
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.194679
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.240711
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.334866
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.438848
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.61799
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.95697
(408.11, 14.38, 245.66) (432.24, 8.60, 233.95) (2.32, 1.85, 2.92) Tools 15.85748
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549126
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812892
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100241
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414416
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695168
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.909219
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.513865
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.341785
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.238725
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.156891
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.113711
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.072421
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.056867
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.05741
Š (408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.05933
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.08859
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.131778
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.176901
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.271255
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.373348
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.551045
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.885983
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546509
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810045
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097137
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411015
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678141
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.733161
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.422374
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.267357
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.166111
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.09133
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.048739
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.008014
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.995842
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.996226
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.997976
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.028889
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.071237
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.115495
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.209987
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.310276
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.486506
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.817287
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54389
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807196
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094035
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407611
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661618
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.568898
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.335156
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.196065
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.096542
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.028379
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.986349
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.946165
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.937161
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.937396
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.938983
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.971427
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.012976
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.056417
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.15098
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.249547
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.424292
„ (408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.75081
(408.11, 14.38, 245.66) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.01085
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541266
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804342
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090905
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403317
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646906
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.469265
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.252008
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.127786
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.0299
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.967944
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.926449
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.886781
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.880744
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.880837
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.882272
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.916131
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.956918
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.001165
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.094162
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.191083
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.364328
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.686485
(408.11, 14.38, 245.66) (430.46, 8.60, 233.60) (2.71, 1.85, 3.12) Tools 13.00339
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538624
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801482
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087774
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390732
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638176
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.385524
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.172739
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.062398
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.966069
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.909935
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.868951
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.829775
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.826517
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.826476
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.827765
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.862932
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.902992
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.947961
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.039462
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.134812
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.30654
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.62424
(408.11, 14.38, 245.66) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.35399
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535986
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798613
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084662
‡ (408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378531
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.629907
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.305738
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.098691
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.999794
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.904943
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.854269
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.813774
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.775895
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.774406
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.774238
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.775391
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.811763
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.85113
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.89674
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.986811
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.080664
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.250861
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.564016
(408.11, 14.38, 245.66) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.33315
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533352
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795747
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081533
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36667
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622092
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.229725
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.037291
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.939866
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.84642
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.800866
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.760836
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.725944
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.724346
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.724057
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.725596
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.762562
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.80127
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.847444
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.93615
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.028571
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.197224
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.505752
(408.11, 14.38, 245.66) (429.68, 8.60, 237.54) (3.13, 1.85, 2.73) Tools 10.31396
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530705
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792865
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078405
(408.11, 14.38, 245.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355132
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.588234
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 7.157322
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.978546
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.882523
’ (408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.791039
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.749652
(408.11, 14.38, 245.66) (428.09, 8.60, 239.50) (2.79, 1.85, 2.11) Tools 6.710066
