¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(376.07, 7.61, 340.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.972943
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545353
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043454
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513968
ÿ(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91436
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3577
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84478
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46548
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59333
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04312
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94186
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96791
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16618
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6754
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32658
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5237
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07019
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557584
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754632
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967418
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19777
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447942
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72051
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01859
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345809
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706632
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106405
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55167
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050551
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512767
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918265
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36199
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84946
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44137
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61689
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0459
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94502
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97045
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18885
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70554
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27143
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38426
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46645
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.560233
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757506
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970546
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201146
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451594
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724507
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022959
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35062
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711953
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112276
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558216
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04511
ƒ(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517193
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923107
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36725
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85526
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41794
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63969
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05026
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94713
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97606
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21373
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73842
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22013
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19103
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9883
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.563018
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760492
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973748
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204649
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455398
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728652
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027473
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355601
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71745
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118393
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56269
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030149
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522457
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928798
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37351
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86214
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40138
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6617
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05616
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94527
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98372
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24093
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77418
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11616
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9593
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56165
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565869
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763611
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977097
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208283
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459343
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732967
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032197
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360797
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723167
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1248
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549654
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015652
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528557
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935443
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38078
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87011
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41023
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68294
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05797
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94517
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99343
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27045
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81275
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91082
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73646
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17278
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78186
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568876
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766845
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980578
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21203
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463444
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737416
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037115
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366202
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729159
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1196
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537029
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00156
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53548
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942997
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38905
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8792
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42026
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70332
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05945
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94686
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00519
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30222
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70144
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68697
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52205
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80808
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92605
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58199
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57198
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.770141
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98419
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215964
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467682
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74205
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042185
‚(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37177
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732535
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10854
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52476
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.987851
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533657
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951482
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39832
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88937
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43151
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72288
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06256
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9543
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01902
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33641
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44651
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41167
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31582
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49923
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17249
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73524
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575178
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773608
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987897
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219977
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472085
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74685
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047441
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377536
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722803
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09785
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512907
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974964
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520902
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960895
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40862
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90072
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44396
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89594
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0672
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96508
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0349
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33488
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20142
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14461
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11738
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20304
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46925
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99824
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578445
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777141
ˆ(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991752
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224144
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476602
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751806
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052831
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381473
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713387
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087442
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501383
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964043
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508595
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971213
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41992
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91315
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45768
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07671
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07349
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9776
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05285
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12954
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97122
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88385
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86728
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91896
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83854
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30999
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581872
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780823
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995711
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228444
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481315
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756935
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058041
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384581
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704307
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077435
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49025
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953424
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496647
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982466
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43222
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92668
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47264
(376.46, 7.56, 341.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21678
