¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(438.11, 14.96, 251.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.472061
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79595
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69683
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74961
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99597
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37576
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23656
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.52989
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.49412
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.46225
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.43428
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.41016
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38988
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.37341
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.36075
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.35187
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.30427
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360373
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611721
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885169
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.183633
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510692
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870574
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268384
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710302
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20406
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74963
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35136
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03454
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81678
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.721
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77803
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0298
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41973
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23039
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.61246
İ(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.57648
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.54444
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5163
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.49203
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.47162
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.45504
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.44228
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.43332
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.38547
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36574
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61751
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891477
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19056
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518302
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878956
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277637
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720675
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215651
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763804
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3674
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05282
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83781
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74542
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80673
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06406
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4646
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27323
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.69959
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.66341
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.63118
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.60286
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.57844
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55789
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.54119
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.52832
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.51927
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.47116
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.371098
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623364
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897823
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197502
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525944
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887375
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286987
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731036
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227288
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778135
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38358
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07129
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85904
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77011
Ú(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83579
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09871
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51031
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32056
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99125
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.08974
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.09407
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 22.10272
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.60998
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.58934
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.57256
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.55962
(438.45, 14.90, 251.30) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 19.5505
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376459
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629217
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904211
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204489
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533602
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895827
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296365
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741465
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238978
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792584
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39996
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08994
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88049
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79507
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86515
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13374
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64944
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49152
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05881
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.22843
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.23154
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.23879
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.2502
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.26576
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.2855
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.30943
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.33759
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382844
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635077
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910617
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211488
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541283
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904308
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305747
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751946
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250735
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807178
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41646
Ó(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10879
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90215
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82028
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89481
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1692
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.795
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66622
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.77818
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.73984
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.70567
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.67564
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.64971
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.62787
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.61008
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.59634
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.58662
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391117
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640961
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917025
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218529
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548989
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9128
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315194
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76247
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262494
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821926
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43314
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1278
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92406
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84573
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92483
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1452
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94334
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84479
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83942
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.85022
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.81581
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.78555
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.75942
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.7374
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.71946
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.70558
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.69575
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399412
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64965
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923462
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225569
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55673
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921376
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324636
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77302
Ú(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274359
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836767
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44995
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14699
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94616
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87144
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95508
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10287
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9911
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02726
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64939
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.96591
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.93124
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.90075
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.87441
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.85219
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.83409
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.82006
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.81011
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407727
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65869
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931473
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232632
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564532
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929933
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334157
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783612
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286233
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851738
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46692
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16637
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96847
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89744
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98979
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06136
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73191
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10719
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66215
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.08703
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.05209
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 21.02135
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.99479
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.97238
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.9541
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.93992
(438.45, 14.90, 251.30) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.92985
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416121
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667783
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941406
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.239903
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572302
Õ(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938545
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343684
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79426
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298149
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865352
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48405
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1859
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.991
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92365
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03188
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02065
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47771
(438.45, 14.90, 251.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08437
