¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(431.84, 14.17, 333.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19146
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.856435
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.893167
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.931798
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410084
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765135
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157529
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612719
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130356
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716226
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38451
Š (432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.165475
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.857289
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.720748
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.6857
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.665905
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.653481
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.648223
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.647019
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.647307
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.649085
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.656541
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.666002
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.676986
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.689503
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.703565
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.719186
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.746701
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.780307
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.815737
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.855623
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.902139
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400513
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75458
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146446
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598448
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114262
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697891
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36353
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.191016
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.874759
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.713689
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.678682
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.659692
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.647271
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.641943
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.640726
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.641
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.643356
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.648092
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.654325
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.662065
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.671316
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.684421
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.700584
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.71892
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.759315
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.801664
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.846016
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.892421
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390769
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743813
‰ (432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136658
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583813
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097735
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679103
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34198
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.21934
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.901026
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.721686
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.683528
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.663024
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.650569
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.646505
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.646784
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.648555
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.651818
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.656579
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.662839
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.670605
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.679887
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.690693
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.703032
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.716918
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.753767
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.798612
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.845517
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.894538
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380798
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732803
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126552
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572033
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080762
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659849
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31992
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.250502
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.929916
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.731302
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.693162
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.675969
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.664539
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.659081
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.658481
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.659373
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.661764
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.666552
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.672843
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.680644
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.689961
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.700804
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.713182
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.72711
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.764658
ö(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.80963
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.856691
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.90768
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895287
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721542
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116141
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.5604
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063416
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640089
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2973
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.28455
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.961478
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.743405
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.709591
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.691473
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.680039
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.674581
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.674013
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.674942
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.677368
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.681293
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.686722
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.693658
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.702111
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.712432
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.724857
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.738832
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.77709
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.823709
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.87273
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.923922
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885433
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710105
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105402
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54843
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045639
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6199
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27419
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.321555
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.995766
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.761546
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.727628
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.708522
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.697083
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.691607
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.691076
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.692044
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.694512
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.698483
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.703962
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.710952
ı(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.719462
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.729498
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.741072
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.754195
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.794029
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.841146
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.890384
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.941803
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875374
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698441
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094383
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536095
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030643
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599281
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25058
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.361584
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.032843
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.781322
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.747293
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.727133
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.715687
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.710177
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.709685
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.710695
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.713212
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.717234
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.722766
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.729815
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.738387
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.748489
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.760134
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.77496
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.813184
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.860197
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.909673
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.961338
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.865111
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.195358
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083074
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523439
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016456
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578209
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22646
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.404708
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.072776
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.802758
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.768607
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.747323
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.735871
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.730309
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.729859
î(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.730918
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.733484
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.737562
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.743153
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.750265
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.758904
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.769079
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.780798
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.797584
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.83569
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.88088
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.930616
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.982549
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854652
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183811
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071484
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510499
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001865
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556746
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20188
(432.11, 14.30, 330.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94275
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.115632
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.825872
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.791589
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.769111
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.757654
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.75202
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.751619
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.752728
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.75535
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.759486
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.765142
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.772322
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.781035
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.791287
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.80309
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.821857
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.859852
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.904515
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 7.953234
(432.11, 14.30, 330.82) (441.37, 8.86, 305.33) (7.63, 3.00, 7.50) Truck 8.005459
