¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(361.51, 8.66, 320.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537498
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88731
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37737
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30645
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0431
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98756
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213637
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.462299
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247755
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580722
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952571
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370472
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843491
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392941
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.058018
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839622
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77115
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96082
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47469
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48592
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24055
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991529
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217997
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.467108
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255418
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589223
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962097
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381267
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855742
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416677
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085709
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872421
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81062
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03408
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57223
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66742
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58154
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.995393
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.222241
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471789
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74756
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597562
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971465
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39181
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867748
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440098
Ş(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113123
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904873
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84961
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10703
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66988
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85082
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93493
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.999152
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226369
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476344
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752608
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605764
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980642
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402179
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88026
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457059
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136717
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93693
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90022
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17963
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77798
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03608
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30138
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002803
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23038
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480769
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.758349
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613772
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989612
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412313
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895793
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471703
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153881
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957614
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94931
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24896
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91557
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22321
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5882
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006347
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234272
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485063
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764061
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07584
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998443
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422244
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910974
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485953
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170549
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977435
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99143
Õ(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30182
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01616
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46946
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82775
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009781
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238045
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489226
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769617
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.08204
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.007036
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431975
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92594
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499783
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186753
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996691
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03275
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35378
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10187
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59261
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87892
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.013105
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241697
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493612
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775014
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.088063
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01546
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441885
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940636
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513174
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202482
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01537
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07334
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40485
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18661
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71176
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8942
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.016316
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.245227
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498325
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780252
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.09391
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444889
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454514
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955008
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.529377
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217703
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03413
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11316
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45494
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27021
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85749
Ç(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90948
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.019415
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248632
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502892
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785326
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099576
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451253
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46681
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969124
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545639
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232464
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06581
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15213
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50408
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35271
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00352
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89187
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022401
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.251912
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507317
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790239
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105058
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457411
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478868
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982889
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561555
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246668
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09678
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19028
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56099
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4339
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14842
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80177
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025272
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.25561
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51159
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794984
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110359
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464171
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867503
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996392
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577131
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260386
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12704
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22756
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62132
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51384
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29204
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97505
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.028027
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.259337
¹(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515713
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799563
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115471
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471262
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875345
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009574
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592377
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273558
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15654
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26391
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68051
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59237
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43424
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42952
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.030665
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262926
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.519683
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803972
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120395
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.477958
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882934
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022423
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60721
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286186
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18522
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29937
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73852
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6815
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57487
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9947
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033185
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.266376
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523499
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80821
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125129
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484426
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890265
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351995
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621704
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302773
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21317
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33385
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79532
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77805
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71373
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5859
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036088
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269684
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.527158
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812276
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12967
­(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490664
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897338
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361743
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635773
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328138
(362.93, 8.59, 320.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24028
