¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(334.16, 6.61, 320.55) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 11.69024
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140194
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631704
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159298
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741741
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41533
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21659
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02969
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94204
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00707
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26637
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7781
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62579
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89307
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90567
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320954
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716331
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158507
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644007
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175724
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760428
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42691
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19807
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02989
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9423
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00737
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26671
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77849
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6266
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92587
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90655
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335207
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732245
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176385
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655848
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191732
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778648
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44777
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21752
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0296
…(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94196
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00699
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26628
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77796
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62594
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93597
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90545
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349097
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747744
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190653
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667252
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204644
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.796358
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46811
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23882
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02884
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94106
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00594
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26504
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77644
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62408
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93362
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90235
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362606
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76282
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200352
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678174
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217036
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813591
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48787
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23775
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02762
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93964
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00426
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26301
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.774
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62102
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92976
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89732
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37573
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777504
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209634
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688577
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22884
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830341
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50702
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23625
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02587
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93761
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00187
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26021
‡(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77058
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61683
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92443
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89038
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388465
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790094
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218508
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.698576
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24013
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846581
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52564
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23429
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02366
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93503
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99885
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2566
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76622
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61142
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91762
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88147
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400799
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797604
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226919
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708035
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250854
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862274
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54206
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23196
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02095
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93191
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99518
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25219
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76089
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60485
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90928
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87059
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412716
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804744
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234915
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717039
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261038
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877419
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53963
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22919
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01777
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92819
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99083
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24701
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75462
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59712
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8995
…(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8578
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424228
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8115
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242439
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725539
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270712
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890533
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53681
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22597
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01409
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92392
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98582
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24106
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74739
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58821
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8882
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84306
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432806
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819864
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251136
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734546
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280046
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900915
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53366
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22237
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00996
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9191
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98016
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23431
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73927
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57813
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87546
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82642
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444974
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831079
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263683
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748673
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296066
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918596
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53013
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21834
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00532
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91375
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97383
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22679
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73016
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56692
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86125
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80787
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456829
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841945
ƒ(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275839
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762375
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311595
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919841
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52626
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21391
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00019
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90783
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9669
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21849
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72011
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5545
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84559
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7874
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468397
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852405
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287544
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775554
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326536
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916069
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52196
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20904
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99462
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90134
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95928
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20948
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70917
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.541
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82846
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7651
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47966
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862483
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298807
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788256
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340961
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911983
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51735
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20379
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98858
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89434
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95107
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19967
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69732
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52635
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80994
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74095
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490606
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873745
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309651
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.800447
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354793
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907562
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51236
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19813
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98209
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88677
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94215
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18907
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68451
(333.97, 6.67, 320.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51054
