¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(341.87, 7.22, 378.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020258
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.58989
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.57163
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55819
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54954
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.54568
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.5466
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.55232
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.193371
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.257565
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.324652
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.394719
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.468995
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55632
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648124
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.766986
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886855
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.004729
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129469
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.261602
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.401813
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550805
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.709375
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878501
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059154
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252515
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459925
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.56141
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.53356
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.51055
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.49236
ª(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.47896
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.47034
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.4665
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.46743
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.47313
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.185996
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.249968
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.316736
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.386498
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.459458
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.535748
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615661
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698339
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.804444
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918053
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.038153
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.165303
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300099
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4432
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595373
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757453
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930375
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115274
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313305
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525953
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.45941
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.43648
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.41834
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.40499
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.3964
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.39257
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.3935
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.39919
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.179111
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.242785
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.30931
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.378825
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.451461
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.52748
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607051
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667885
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.756304
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.854048
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.956869
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073038
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202739
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.340338
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486501
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642002
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807755
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984747
±(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174076
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377118
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.39044
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.36758
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.3495
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.33618
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.32763
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.32382
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.32475
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.33042
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.172688
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.236135
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.302372
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.371647
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.444012
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.519751
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.580276
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.639758
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.720793
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.816975
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918122
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.024605
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136827
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255225
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382483
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.531848
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690879
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860497
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041794
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235867
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444167
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.3038
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.28577
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.27249
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26396
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26017
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.2611
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.26676
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.166682
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.229921
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.295945
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.364974
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.43711
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.497505
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.553859
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.61258
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686368
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781032
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.88052
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985274
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095605
®(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.211997
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.334888
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.464837
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.602337
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748098
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.915898
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101695
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300818
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.24506
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.22708
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.21384
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20534
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20155
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20248
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.20813
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.161153
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.224201
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.290026
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.358815
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.41929
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.472767
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.528419
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.586367
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.653046
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.746192
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.844175
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947201
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.055754
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.170207
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.291018
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.418692
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55378
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.696912
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848757
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010142
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181986
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.369092
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.17338
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.16017
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.15168
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.14791
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.14885
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.15449
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.156062
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.218935
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.284578
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.345385
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.396087
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.448882
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.503837
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56106
¤(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.620682
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.712482
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.808923
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910369
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.017179
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129759
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.248559
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.374073
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.506809
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647454
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796606
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955026
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123581
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303192
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459306
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.11143
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.10296
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.0992
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.10014
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.10577
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.151439
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.214152
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.275441
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.323582
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.373705
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.425853
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.480162
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.53667
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.59561
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.679787
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.774776
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.874671
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979828
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.090647
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.207522
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.330956
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.461496
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599689
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746219
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901812
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067268
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243513
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379247
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.06757
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.05912
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.05537
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.0563
(341.65, 7.33, 379.11) (303.33, 1.59, 381.39) (1.70, 3.00, 10.49) Fence 24.06193
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.147253
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.209261
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.254989
“(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.302567
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.352097
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.403643
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.457317
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.513219
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.571398
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.648153
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.741772
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.840165
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.943696
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052788
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.167838
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.289302
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.417717
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553612
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697615
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.85045
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012946
(341.65, 7.33, 379.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179138
