¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ì(387.66, 13.79, 255.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53363
(386.19, 13.84, 256.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.046866
(386.19, 13.84, 256.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.150418
(386.19, 13.84, 256.45) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.426317
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962166
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249379
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526339
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768456
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028293
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352269
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732678
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151274
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57576
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9854
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61616
µ(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44479
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6518
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.30518
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011724
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222719
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447472
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690404
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953774
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240242
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517917
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75944
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019775
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368302
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750275
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170655
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62898
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04096
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69425
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54019
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76108
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47025
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007579
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21625
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440492
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682874
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945627
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231318
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510048
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034919
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384855
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768405
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190624
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68184
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11416
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77287
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63631
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88111
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63775
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.00237
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20996
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433705
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675529
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937629
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222661
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502699
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743188
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050552
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401937
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787141
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211282
·(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73443
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18853
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85201
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73319
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02623
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80763
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996645
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203787
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427082
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668336
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929866
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214179
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495927
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743615
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066652
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419496
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806432
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232549
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78666
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26299
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93168
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83076
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17297
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9725
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991079
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197816
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420618
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661381
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922304
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205954
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489697
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758851
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0832
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437633
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826322
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254469
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83855
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33754
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01184
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92907
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3079
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98567
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191982
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414308
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65457
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.914908
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197924
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484064
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774476
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100264
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456242
Æ(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.846786
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277023
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89008
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41216
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09253
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02806
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43225
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980412
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186315
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408208
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647957
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907767
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190114
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490121
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788669
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113491
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468254
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857303
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30738
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94975
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48675
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17365
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12776
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55759
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.7043
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67094
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64247
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.61886
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.60008
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.58612
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57697
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.57261
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975279
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181163
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403025
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.642725
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.902472
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184861
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49167
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790187
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115104
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470068
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859259
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397951
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01794
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56137
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25527
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75177
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71732
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68682
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66023
Ô(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63755
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61873
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60377
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.59265
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.58536
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.59258
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97217
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177823
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399401
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63884
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898253
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180272
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493411
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.792059
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117163
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472286
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861725
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485532
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.80733
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77268
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.74105
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.78499
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.87345
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.9659
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06247
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.65734
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.63851
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62354
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61241
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60511
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969182
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174609
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395955
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635118
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89425
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175862
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495507
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794317
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119614
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474993
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864703
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569879
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.82515
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.79045
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75879
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.73012
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70444
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68169
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66187
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.64496
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.63093
¾(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966365
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171583
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392679
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631588
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890398
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.175767
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49793
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796992
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122517
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478168
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880602
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65069
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.8459
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.81116
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.77945
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.75075
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.72503
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.70225
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.68241
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.66547
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.65143
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963693
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16868
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389573
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628212
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886787
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17678
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500733
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800022
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125813
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481746
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906276
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727771
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28588
(386.19, 13.84, 256.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85929
